applicant_id,race,gender,income,credit_score,debt_to_income,employment_length,loan_amount,zip_code,approved
7006,White,Female,48843,665,0.329,8.4,88000,94776,0
7007,White,Male,74430,668,0.402,6.6,118000,90747,1
7008,White,Male,123856,698,0.189,13.3,295000,90034,1
7009,White,Female,134083,625,0.349,2.6,210000,90423,1
7010,White,Female,43451,701,0.256,4.4,115000,94783,0
7011,White,Female,82509,729,0.237,20.0,220000,90794,1
7012,Hispanic,Female,20000,773,0.295,1.1,50000,94067,0
7013,White,Female,105751,756,0.434,15.9,329000,94740,1
7014,White,Male,31712,663,0.458,15.5,76000,90628,0
7015,White,Male,42418,634,0.348,2.6,61000,94873,0
7016,Hispanic,Female,44519,670,0.249,1.1,104000,92140,0
7017,White,Male,44709,718,0.248,1.8,115000,90039,1
7018,White,Male,55153,676,0.376,10.6,118000,90161,0
7019,White,Female,108022,736,0.34,7.9,238000,94011,1
7020,Black,Female,24816,744,0.449,0.5,73000,91490,0
7021,White,Male,25536,665,0.15,9.9,62000,90619,0
7022,Hispanic,Male,119327,625,0.253,0.6,247000,94946,0
7023,Asian,Male,70604,764,0.348,4.1,164000,94499,1
7024,Hispanic,Male,127375,740,0.484,0.0,237000,92386,0
7025,Black,Female,52468,580,0.188,5.5,79000,94168,0
7026,White,Male,22155,703,0.172,5.4,47000,90162,0
7027,White,Female,61372,655,0.494,2.6,108000,90622,0
7028,Asian,Female,24243,715,0.328,0.6,49000,93605,0
7029,White,Female,41853,789,0.435,4.3,87000,90348,0
7030,White,Male,46843,688,0.51,14.1,143000,90923,1
7031,Black,Male,20000,700,0.39,6.6,61000,91091,1
7032,White,Male,30101,625,0.33,4.4,42000,94692,1
7033,White,Male,184077,702,0.588,0.7,469000,90544,1
7034,White,Female,48074,798,0.185,6.0,95000,94810,1
7035,White,Male,44118,710,0.567,2.3,131000,94195,0
7036,Hispanic,Female,101393,741,0.356,7.5,204000,92205,0
7037,White,Male,38648,749,0.255,0.2,89000,90115,0
7038,White,Male,46404,670,0.197,3.7,86000,90096,0
7039,White,Female,75505,755,0.309,2.7,182000,90263,1
7040,Black,Female,24571,682,0.439,0.0,49000,94157,1
7041,Hispanic,Male,25684,599,0.336,2.7,32000,92241,0
7042,White,Female,20000,756,0.443,0.8,57000,90837,0
7043,Black,Male,20961,712,0.564,0.0,45000,94892,0
7044,White,Female,23620,619,0.368,4.8,32000,90572,0
7045,Asian,Male,56609,722,0.283,25.0,150000,93272,0
7046,White,Female,28888,675,0.251,5.9,46000,94112,0
7047,Black,Female,114074,772,0.354,13.2,335000,94666,1
7048,White,Female,22090,612,0.353,0.7,40000,90365,0
7049,White,Female,96555,850,0.336,2.3,288000,94802,1
7050,White,Male,55929,693,0.479,8.4,126000,90201,0
7051,Hispanic,Female,55442,719,0.253,0.0,84000,92122,0
7052,White,Male,76696,784,0.23,5.6,233000,94025,1
7053,Asian,Male,20000,681,0.325,3.2,37000,93190,0
7054,White,Male,48682,692,0.277,5.2,102000,94153,1
7055,White,Male,41884,669,0.402,18.5,99000,94341,0
7056,White,Male,24840,639,0.268,7.4,37000,94316,0
7057,Hispanic,Male,52961,694,0.541,25.0,104000,92297,0
7058,White,Female,116705,731,0.282,0.9,208000,94112,1
7059,Hispanic,Female,20000,635,0.434,1.4,54000,92188,0
7060,Asian,Male,37350,679,0.516,1.5,71000,93416,0
7061,Asian,Male,24375,722,0.4,5.6,65000,94692,1
7062,White,Female,43501,655,0.329,0.1,101000,90293,0
7063,Black,Female,25704,637,0.447,11.2,44000,91522,0
7064,Hispanic,Male,27949,710,0.426,3.4,74000,92621,1
7065,White,Female,63018,719,0.535,6.6,140000,90008,1
7066,Black,Female,83408,631,0.27,8.9,163000,94891,0
7067,White,Female,205720,789,0.294,12.1,544000,94278,1
7068,White,Female,26734,707,0.48,6.0,73000,94740,0
7069,White,Female,20000,730,0.295,14.8,61000,90112,1
7070,White,Female,58279,666,0.24,1.6,171000,90843,0
7071,White,Male,128835,717,0.433,0.7,351000,90853,1
7072,White,Female,67893,674,0.217,6.0,131000,90808,1
7073,Black,Female,81928,650,0.51,0.2,132000,94921,0
7074,White,Male,42817,715,0.32,4.4,90000,90892,1
7075,White,Female,28904,716,0.433,6.2,46000,90160,0
7076,White,Male,52536,753,0.309,6.4,133000,90976,1
7077,White,Male,40201,688,0.244,2.2,63000,94005,0
7078,Black,Male,54730,596,0.571,6.0,76000,91095,0
7079,White,Female,74558,746,0.354,2.5,177000,90127,1
7080,Black,Female,58609,677,0.371,9.1,145000,91745,0
7081,White,Male,66593,711,0.436,12.3,222000,94724,1
7082,Hispanic,Female,39597,608,0.257,4.4,54000,94159,0
7083,White,Male,78956,706,0.463,6.1,124000,90076,1
7084,White,Female,20000,621,0.366,1.7,47000,90051,0
7085,Black,Female,35459,679,0.55,1.9,75000,94004,0
7086,White,Female,43000,673,0.262,1.4,103000,94319,1
7087,Black,Female,35512,629,0.31,4.8,44000,91777,0
7088,Black,Male,34882,578,0.435,4.9,51000,94748,0
7089,White,Female,53992,752,0.182,0.7,133000,90379,1
7090,White,Female,29516,674,0.247,11.9,52000,94423,0
7091,White,Male,96540,730,0.465,29.0,257000,90419,1
7092,Asian,Female,58131,677,0.219,0.9,135000,94516,0
7093,Black,Female,34207,572,0.234,1.3,74000,94644,0
7094,White,Male,32256,661,0.35,9.1,68000,90497,0
7095,White,Female,67959,691,0.43,3.0,107000,90192,0
7096,White,Female,47168,711,0.308,0.3,101000,90483,1
7097,Hispanic,Female,21714,644,0.442,10.5,31000,94031,0
7098,White,Male,47382,661,0.486,4.2,110000,94644,1
7099,White,Male,71499,636,0.259,0.2,120000,94905,0
7100,Hispanic,Male,55965,684,0.616,1.7,111000,92637,0
7101,White,Female,55808,662,0.522,10.3,150000,94119,0
7102,White,Female,44046,761,0.399,2.8,103000,90965,0
7103,Asian,Female,80964,734,0.541,0.9,192000,93057,0
7104,Black,Male,77264,708,0.254,0.0,205000,91104,1
7105,White,Male,76297,702,0.25,9.3,124000,94722,1
7106,White,Female,29290,696,0.366,3.7,52000,90276,0
7107,White,Female,22084,638,0.202,1.9,34000,90227,0
7108,White,Female,30065,628,0.366,9.1,67000,90254,0
7109,Hispanic,Female,110329,715,0.475,0.0,178000,92673,0
7110,White,Female,49340,727,0.545,1.0,154000,90439,0
7111,Black,Female,111933,603,0.377,1.5,186000,94104,0
7112,Asian,Female,40706,678,0.57,0.2,83000,94396,0
7113,White,Male,41970,786,0.3,10.5,90000,90759,1
7114,White,Female,39856,717,0.128,3.3,109000,90124,1
7115,White,Female,39425,769,0.587,4.9,84000,94905,1
7116,Asian,Male,32357,666,0.196,0.2,66000,93901,1
7117,Hispanic,Male,20175,638,0.249,8.2,55000,92105,0
7118,White,Male,66224,756,0.462,20.8,177000,94463,1
7119,Black,Female,58849,700,0.349,11.1,127000,94739,0
7120,White,Male,212561,790,0.374,10.4,748000,90046,1
7121,Asian,Male,39678,639,0.347,8.5,90000,93127,0
7122,White,Female,33721,747,0.257,10.0,93000,94808,1
7123,White,Male,30861,813,0.402,1.3,58000,90776,1
7124,Hispanic,Female,67135,610,0.35,0.5,148000,94577,0
7125,White,Male,79936,786,0.166,1.4,228000,90674,1
7126,White,Female,24620,660,0.476,11.2,46000,90390,0
7127,White,Male,28529,669,0.256,2.1,64000,94733,0
7128,White,Male,86812,734,0.518,1.1,181000,90065,1
7129,White,Male,61692,645,0.33,40.0,116000,90447,0
7130,Asian,Female,68961,718,0.453,1.1,134000,93486,0
7131,White,Female,24534,603,0.404,0.6,59000,94718,0
7132,White,Male,20000,705,0.358,9.0,60000,94600,1
7133,Black,Female,20000,758,0.288,9.1,61000,91814,0
7134,White,Male,74062,681,0.272,4.9,124000,94538,1
7135,White,Female,147874,748,0.388,2.5,455000,94070,1
7136,Black,Female,24151,642,0.437,0.1,38000,91145,0
7137,Hispanic,Female,133859,777,0.392,1.6,283000,92809,0
7138,Black,Female,51415,685,0.425,10.9,120000,91563,0
7139,Black,Female,20000,692,0.455,0.0,58000,94886,0
7140,White,Female,47377,672,0.31,6.9,96000,94623,0
7141,Asian,Female,73471,744,0.24,19.0,185000,93969,0
7142,White,Female,20000,550,0.368,7.0,32000,90822,0
7143,Hispanic,Female,50297,712,0.45,2.2,145000,94280,0
7144,White,Female,84213,658,0.284,0.5,116000,90193,1
7145,Asian,Female,55580,695,0.491,0.2,133000,93394,0
7146,Black,Female,30114,689,0.228,0.0,79000,91801,1
7147,Hispanic,Female,30800,590,0.292,3.8,47000,94612,0
7148,White,Male,42668,749,0.298,3.3,72000,94925,1
7149,White,Male,24207,677,0.203,4.7,44000,90074,0
7150,Black,Male,24338,721,0.374,0.0,62000,91283,1
7151,Hispanic,Male,31306,622,0.37,7.3,73000,94816,0
7152,White,Male,52475,609,0.416,6.5,105000,90447,0
7153,Asian,Female,31325,696,0.193,5.3,99000,94444,0
7154,Hispanic,Female,20283,690,0.385,0.0,58000,92818,0
7155,White,Female,65732,741,0.46,4.7,181000,90712,1
7156,Hispanic,Male,50207,622,0.548,1.5,95000,94725,0
7157,White,Female,30150,606,0.384,14.0,57000,90466,0
7158,White,Female,56457,687,0.425,3.6,150000,94735,0
7159,White,Female,31748,714,0.207,1.9,99000,90333,0
7160,White,Male,50911,722,0.329,17.0,118000,90198,1
7161,Black,Female,56096,746,0.228,0.0,177000,91390,1
7162,White,Female,29005,667,0.339,3.5,80000,90607,0
7163,Black,Female,20000,554,0.53,0.0,24000,94761,0
7164,Black,Female,28644,711,0.343,0.0,59000,91261,0
7165,Black,Female,20000,656,0.584,0.1,47000,94973,0
7166,White,Female,35277,704,0.36,0.1,101000,90792,0
7167,Hispanic,Female,28872,704,0.37,5.9,58000,92138,0
7168,White,Female,20000,744,0.356,2.5,50000,94812,0
7169,White,Female,57288,702,0.304,14.7,171000,94701,0
7170,White,Male,43931,754,0.327,5.4,102000,90195,0
7171,White,Male,99621,755,0.241,10.9,218000,90374,1
7172,Hispanic,Male,45746,643,0.444,1.8,99000,94757,0
7173,White,Male,76218,702,0.347,1.5,144000,94281,0
7174,Black,Male,75082,709,0.418,2.5,137000,91970,1
7175,White,Male,45295,660,0.232,9.7,125000,90142,1
7176,White,Female,41647,738,0.441,3.6,138000,90108,0
7177,Asian,Male,20023,699,0.412,4.0,50000,94375,0
7178,Hispanic,Male,84564,718,0.513,2.4,141000,94452,0
7179,White,Female,38179,764,0.429,4.8,78000,90102,0
7180,White,Female,22789,700,0.171,3.6,65000,90347,0
7181,White,Female,64946,711,0.298,3.7,176000,94241,0
7182,White,Female,20000,677,0.232,4.0,43000,90140,0
7183,Hispanic,Male,31069,661,0.493,1.0,72000,94628,0
7184,Hispanic,Male,69323,706,0.593,7.9,196000,92364,0
7185,White,Male,37698,759,0.361,0.4,111000,90535,1
7186,Asian,Male,33457,668,0.25,2.3,82000,93922,0
7187,White,Male,38189,657,0.395,7.5,100000,94750,1
7188,White,Female,20000,745,0.408,2.3,35000,90130,1
7189,White,Male,75303,685,0.19,3.9,176000,90416,0
7190,Black,Male,34152,665,0.609,2.3,72000,94487,0
7191,White,Male,41631,664,0.396,2.4,65000,90564,0
7192,White,Female,35464,606,0.15,4.2,77000,90829,0
7193,White,Male,49436,708,0.35,1.0,104000,94824,1
7194,White,Male,72552,768,0.322,3.5,236000,94457,1
7195,Hispanic,Male,38960,669,0.144,6.9,71000,92581,1
7196,White,Male,21655,608,0.54,0.0,33000,90215,0
7197,White,Male,69238,715,0.162,5.6,176000,90197,0
7198,Hispanic,Female,46081,638,0.562,21.7,65000,94007,0
7199,Asian,Male,58227,582,0.21,3.0,73000,94725,0
7200,Asian,Female,83401,724,0.173,4.9,142000,93044,1
7201,White,Female,42434,720,0.217,0.8,136000,90052,0
7202,White,Female,81170,776,0.432,7.7,202000,90109,1
7203,White,Male,114042,824,0.495,3.8,473000,94158,1
7204,White,Male,69521,743,0.515,8.8,215000,90949,1
7205,Asian,Male,32860,745,0.321,0.7,89000,94224,0
7206,White,Female,38522,628,0.223,0.4,69000,90762,0
7207,White,Male,103085,811,0.318,2.2,295000,94514,1
7208,White,Male,20000,744,0.487,1.0,32000,90338,1
7209,White,Female,32935,670,0.279,9.0,48000,90675,1
7210,Hispanic,Female,27812,700,0.428,5.4,61000,94971,0
7211,White,Female,24793,713,0.182,17.3,76000,94379,1
7212,White,Male,82762,791,0.519,0.4,240000,90489,0
7213,White,Female,52238,692,0.28,1.9,108000,94882,0
7214,White,Male,31995,651,0.235,18.5,75000,90745,0
7215,White,Female,59921,680,0.147,0.7,105000,90094,0
7216,Black,Male,33431,699,0.502,2.3,66000,94784,0
7217,White,Male,28735,590,0.387,5.5,57000,90537,0
7218,Black,Female,20374,550,0.561,0.0,27000,91299,0
7219,Asian,Female,56834,757,0.158,8.6,103000,93265,0
7220,Asian,Male,90417,746,0.408,12.4,235000,94702,1
7221,Asian,Male,38435,703,0.337,2.7,100000,93658,0
7222,White,Female,57765,638,0.272,7.0,103000,90431,0
7223,White,Female,107638,647,0.566,5.2,217000,90923,0
7224,White,Female,20000,649,0.25,5.7,39000,90002,0
7225,Hispanic,Female,42295,692,0.614,2.6,120000,94040,0
7226,Asian,Male,84726,700,0.242,0.2,208000,93633,1
7227,Hispanic,Female,32271,713,0.318,0.5,94000,92641,0
7228,White,Female,87592,673,0.504,2.2,183000,90284,0
7229,Asian,Female,163664,750,0.418,20.6,415000,94575,1
7230,White,Male,60235,740,0.259,3.4,156000,90233,1
7231,White,Female,36218,672,0.212,12.5,102000,90391,0
7232,White,Female,74882,697,0.47,0.0,202000,90195,0
7233,White,Female,69059,678,0.308,6.0,115000,90297,0
7234,White,Female,20000,639,0.163,3.1,46000,90878,0
7235,White,Female,41599,711,0.321,0.2,66000,90031,0
7236,White,Female,32883,713,0.281,3.3,97000,94572,1
7237,Black,Male,46645,673,0.413,1.8,91000,91603,1
7238,Hispanic,Male,35787,639,0.349,0.0,70000,92975,0
7239,Black,Female,29693,641,0.433,0.0,49000,94708,0
7240,White,Female,24823,763,0.192,8.0,74000,94837,1
7241,Hispanic,Male,62459,615,0.647,3.7,127000,92130,0
7242,Asian,Female,118101,843,0.26,6.3,333000,93189,1
7243,White,Male,29477,691,0.372,12.3,55000,90898,1
7244,White,Male,21200,673,0.278,0.1,47000,90513,0
7245,White,Male,49612,746,0.395,4.4,121000,90488,0
7246,White,Female,40957,590,0.489,16.6,98000,90126,0
7247,Black,Male,74226,747,0.314,2.6,172000,91438,1
7248,Hispanic,Female,20000,754,0.355,1.8,40000,94914,0
7249,White,Female,30173,741,0.416,0.4,93000,94410,1
7250,Hispanic,Female,20000,556,0.474,4.8,24000,92776,0
7251,Hispanic,Male,91723,741,0.499,7.6,251000,92572,1
7252,Asian,Female,50848,791,0.153,0.8,146000,94454,1
7253,White,Male,37121,768,0.412,5.4,77000,94516,0
7254,Asian,Male,23281,622,0.579,2.4,55000,94495,0
7255,White,Female,20000,732,0.361,4.2,41000,90193,0
7256,White,Female,53425,790,0.372,6.4,124000,90368,1
7257,White,Male,25223,685,0.222,0.5,56000,94404,1
7258,White,Female,44350,623,0.298,2.0,96000,94413,0
7259,Black,Female,106464,738,0.331,11.8,245000,94495,1
7260,White,Female,33824,742,0.247,1.0,63000,94361,0
7261,White,Female,23402,676,0.252,5.3,52000,94401,0
7262,White,Male,61648,646,0.564,10.6,108000,94763,0
7263,Black,Female,20000,695,0.439,3.0,36000,91828,0
7264,White,Male,137584,712,0.393,11.5,320000,90267,1
7265,Hispanic,Female,79316,716,0.364,3.0,254000,94148,0
7266,White,Male,44422,773,0.284,11.8,134000,90544,1
7267,White,Male,28613,603,0.566,5.9,59000,90209,0
7268,White,Female,32274,733,0.185,2.2,98000,94453,1
7269,White,Male,41052,683,0.532,4.0,86000,94482,0
7270,White,Male,61706,696,0.474,6.1,182000,90966,0
7271,White,Male,91471,749,0.336,10.1,253000,94252,1
7272,Asian,Female,23490,654,0.299,0.9,50000,94172,0
7273,Black,Female,57316,609,0.457,26.3,107000,94954,0
7274,White,Male,71012,622,0.424,1.0,130000,90527,0
7275,White,Male,36146,752,0.413,4.2,87000,90767,1
7276,Hispanic,Male,20942,643,0.344,0.0,33000,94553,0
7277,White,Male,52561,729,0.281,3.3,162000,90366,1
7278,White,Female,22064,658,0.293,0.0,43000,90181,0
7279,Hispanic,Male,74291,635,0.56,0.0,187000,92619,0
7280,Black,Male,20000,678,0.397,2.7,44000,94379,1
7281,White,Male,68092,726,0.402,3.7,213000,90795,1
7282,White,Male,46706,685,0.493,0.4,80000,94750,0
7283,White,Male,35018,705,0.44,14.2,105000,94422,0
7284,Black,Female,29380,603,0.362,2.0,60000,94570,0
7285,White,Male,93712,777,0.495,8.9,260000,94995,1
7286,White,Male,23972,748,0.394,16.7,75000,94038,0
7287,White,Female,32538,726,0.253,12.6,76000,90132,0
7288,White,Male,31224,669,0.421,6.0,41000,90592,0
7289,Asian,Female,42748,707,0.255,0.1,77000,94240,0
7290,Hispanic,Female,22656,741,0.486,4.3,42000,92393,0
7291,Black,Male,20000,710,0.503,0.3,30000,94859,0
7292,White,Female,22123,782,0.407,2.8,61000,90420,0
7293,White,Male,130960,707,0.305,17.9,399000,94441,1
7294,White,Female,48315,654,0.279,0.7,99000,90808,0
7295,White,Female,47329,704,0.371,6.8,129000,94460,0
7296,Asian,Female,36927,721,0.259,1.8,116000,93553,0
7297,White,Female,40396,686,0.171,1.0,69000,90225,0
7298,White,Female,32195,669,0.236,1.4,77000,90583,0
7299,White,Female,57161,766,0.33,3.0,132000,94961,1
7300,Black,Female,33199,649,0.385,8.3,47000,91388,0
7301,White,Male,24275,623,0.344,3.7,33000,90148,0
7302,White,Female,48519,643,0.364,2.4,99000,94412,0
7303,White,Male,20000,693,0.504,1.0,47000,94288,0
7304,Hispanic,Male,51527,830,0.605,1.6,101000,92359,1
7305,White,Female,20000,632,0.488,14.6,42000,94561,0
7306,Asian,Male,48589,692,0.284,1.4,73000,94453,0
7307,Hispanic,Male,20000,781,0.385,1.1,58000,94006,0
7308,White,Female,41738,669,0.387,3.7,61000,90417,1
7309,Hispanic,Male,56869,705,0.467,1.9,103000,92653,0
7310,White,Male,120776,834,0.302,2.6,423000,90509,1
7311,Asian,Female,20000,643,0.24,0.1,48000,93997,0
7312,White,Female,74814,698,0.348,10.7,113000,94639,0
7313,White,Female,45079,671,0.417,0.4,116000,94650,0
7314,White,Male,37406,615,0.402,8.4,74000,94117,0
7315,White,Male,77335,793,0.183,2.3,289000,90016,1
7316,Asian,Female,37976,672,0.201,13.0,74000,94708,0
7317,White,Male,75396,670,0.337,4.2,167000,90926,1
7318,Black,Female,20000,624,0.239,0.0,27000,91969,0
7319,White,Female,28500,732,0.482,3.8,65000,90023,0
7320,Asian,Male,90667,738,0.4,15.6,232000,93737,1
7321,White,Male,119520,700,0.375,0.3,267000,90143,1
7322,White,Male,48001,718,0.229,3.4,130000,90938,1
7323,White,Female,20000,721,0.491,6.0,33000,94992,1
7324,Black,Male,32626,652,0.548,0.0,46000,94970,0
7325,White,Male,49983,687,0.254,1.5,82000,90220,1
7326,White,Female,36236,741,0.348,0.2,64000,94657,0
7327,White,Female,50984,690,0.25,4.6,105000,94147,1
7328,Black,Male,27616,731,0.298,7.1,89000,94030,1
7329,White,Female,68927,672,0.215,2.7,169000,94837,0
7330,White,Male,24342,644,0.341,0.6,39000,90383,0
7331,White,Female,87517,675,0.283,4.8,154000,90216,0
7332,Hispanic,Female,86601,688,0.315,11.1,229000,92667,1
7333,Asian,Male,29761,697,0.512,4.6,80000,93603,0
7334,White,Female,24084,617,0.246,1.2,47000,90444,0
7335,White,Male,62718,711,0.288,1.4,163000,94513,0
7336,White,Female,20437,709,0.157,2.1,47000,94127,1
7337,White,Male,36477,617,0.371,0.5,59000,94950,0
7338,White,Male,94988,699,0.387,5.1,256000,90906,0
7339,Black,Male,57232,696,0.367,20.2,105000,91964,1
7340,White,Male,160832,709,0.372,12.9,409000,94865,1
7341,Asian,Female,48472,692,0.321,4.4,75000,93546,0
7342,White,Female,28882,740,0.399,13.1,73000,90682,1
7343,Black,Female,32226,743,0.449,4.1,61000,94428,1
7344,White,Male,44785,717,0.565,8.9,146000,90332,0
7345,White,Male,45164,687,0.293,1.1,79000,90779,1
7346,White,Female,41076,668,0.275,1.2,68000,90496,0
7347,White,Male,28027,731,0.262,10.4,62000,94120,0
7348,White,Female,49355,755,0.331,1.5,100000,90026,1
7349,Black,Female,20000,588,0.392,3.8,32000,91266,0
7350,Asian,Male,33479,744,0.486,1.3,74000,93719,0
7351,White,Female,38799,662,0.356,5.0,71000,90389,0
7352,White,Female,20000,638,0.309,3.0,34000,90659,0
7353,White,Female,66096,700,0.14,10.1,211000,90579,1
7354,White,Male,20000,730,0.403,7.3,44000,90106,1
7355,White,Male,73258,728,0.495,1.6,154000,94864,0
7356,Hispanic,Male,20000,675,0.203,2.3,39000,94024,0
7357,Asian,Male,40369,720,0.401,21.4,97000,94012,0
7358,Asian,Male,70281,744,0.483,4.5,232000,94136,0
7359,White,Female,155805,755,0.359,4.5,433000,90391,1
7360,Hispanic,Female,36640,702,0.302,0.0,112000,94414,0
7361,Black,Female,20000,613,0.389,3.8,31000,91835,0
7362,White,Male,86874,753,0.48,18.5,300000,94451,0
7363,White,Female,36254,733,0.41,12.7,82000,90411,1
7364,Hispanic,Male,41918,709,0.422,5.4,96000,94337,0
7365,White,Female,58232,741,0.448,2.4,93000,90690,1
7366,White,Female,20000,704,0.228,6.7,33000,90314,0
7367,White,Female,41831,752,0.247,4.4,82000,90917,0
7368,White,Female,32586,575,0.224,4.2,37000,94710,0
7369,White,Female,86732,763,0.399,10.9,210000,94923,1
7370,Asian,Male,79623,825,0.295,1.7,221000,94898,1
7371,Black,Male,20000,615,0.292,2.6,50000,91076,0
7372,Black,Male,78424,644,0.538,5.0,127000,91981,0
7373,White,Male,64197,771,0.31,15.4,177000,94551,1
7374,Black,Female,20000,600,0.44,0.0,32000,91468,0
7375,White,Male,50688,666,0.251,3.7,72000,94472,0
7376,White,Female,77526,723,0.127,1.9,139000,90692,0
7377,White,Male,23660,643,0.503,9.2,59000,90632,0
7378,White,Male,112032,779,0.241,2.5,278000,90508,1
7379,White,Female,20000,641,0.14,1.6,42000,94702,0
7380,White,Male,30493,705,0.14,5.9,71000,90595,1
7381,White,Female,23665,697,0.318,1.7,73000,90064,0
7382,White,Female,95191,808,0.542,3.4,288000,90873,1
7383,Asian,Male,38337,760,0.504,0.2,80000,94199,0
7384,White,Male,24399,657,0.219,2.2,58000,94135,0
7385,Black,Male,48023,599,0.623,6.6,67000,91528,0
7386,White,Female,61956,747,0.448,4.7,114000,94793,0
7387,White,Female,62193,673,0.225,0.9,133000,94218,0
7388,Asian,Male,43738,688,0.447,9.4,105000,93055,0
7389,White,Female,48542,645,0.414,2.3,112000,90874,0
7390,White,Male,33185,723,0.243,11.1,82000,90831,0
7391,Black,Female,85364,652,0.303,11.4,135000,91599,1
7392,White,Female,82785,716,0.262,1.0,238000,94888,1
7393,Hispanic,Female,65434,687,0.417,12.3,183000,92055,0
7394,White,Female,67100,718,0.212,0.5,136000,90103,1
7395,White,Male,66959,742,0.454,3.2,162000,90627,0
7396,White,Female,20000,669,0.503,0.9,45000,90799,0
7397,White,Male,71680,674,0.294,0.8,115000,90503,0
7398,Hispanic,Female,36592,578,0.445,0.1,47000,92400,0
7399,Black,Male,78459,685,0.384,0.0,191000,94000,1
7400,White,Female,67638,701,0.231,9.4,163000,94224,0
7401,White,Female,57971,668,0.431,1.8,99000,90330,0
7402,Black,Female,20000,649,0.348,0.0,40000,94194,0
7403,White,Male,46471,739,0.427,1.4,161000,90717,0
7404,White,Female,29814,742,0.365,0.3,76000,90779,0
7405,White,Female,48479,621,0.179,0.3,126000,94478,0
7406,White,Female,32472,670,0.557,8.3,84000,90031,0
7407,Black,Male,31155,700,0.318,0.0,54000,91146,1
7408,Asian,Male,67792,799,0.495,12.0,164000,94075,1
7409,White,Male,37824,650,0.527,1.2,74000,90163,0
7410,White,Male,52730,769,0.311,17.3,146000,90631,1
7411,White,Male,20000,613,0.302,7.1,30000,94896,0
7412,White,Male,29749,744,0.248,1.5,45000,90803,1
7413,White,Male,72665,698,0.54,2.1,134000,94131,0
7414,Hispanic,Male,20000,739,0.274,0.0,51000,92411,0
7415,White,Male,103511,707,0.202,1.7,220000,94339,1
7416,White,Female,74766,698,0.501,1.7,156000,90524,0
7417,White,Female,35473,683,0.361,4.9,88000,90488,0
7418,White,Male,296333,767,0.456,11.5,670000,90745,1
7419,White,Female,87846,633,0.28,1.5,235000,90192,0
7420,Black,Female,20000,671,0.531,7.4,34000,94350,0
7421,White,Female,65198,757,0.195,8.7,114000,90709,1
7422,Black,Male,38247,687,0.299,3.4,68000,94595,0
7423,White,Male,30760,624,0.13,0.8,43000,90355,0
7424,White,Female,21928,706,0.428,2.6,43000,90089,0
7425,White,Male,89048,672,0.242,3.1,192000,90917,0
7426,White,Male,34242,710,0.297,12.3,66000,90329,1
7427,White,Male,46114,753,0.509,11.0,140000,94156,1
7428,White,Male,28208,704,0.545,0.2,59000,94433,1
7429,Black,Female,20000,719,0.341,0.0,44000,91088,1
7430,Black,Male,34069,647,0.277,6.5,49000,94487,0
7431,White,Female,52595,689,0.488,0.7,104000,90877,0
7432,White,Female,20000,684,0.444,1.1,31000,90259,0
7433,White,Female,42092,627,0.302,15.9,65000,94974,0
7434,White,Male,31329,667,0.461,2.3,75000,94237,0
7435,White,Male,113711,720,0.249,12.7,249000,90196,1
7436,Hispanic,Male,234967,773,0.36,0.0,401000,94460,1
7437,White,Male,39514,706,0.475,6.2,70000,90894,0
7438,White,Female,20000,607,0.142,4.9,46000,90038,0
7439,White,Male,52581,643,0.42,7.6,99000,90425,0
7440,White,Female,36835,747,0.411,1.8,87000,90231,0
7441,Black,Female,101987,594,0.354,0.0,181000,94577,0
7442,White,Female,113259,767,0.365,0.6,410000,90073,1
7443,White,Female,70031,692,0.489,6.9,142000,90841,0
7444,Black,Male,25856,657,0.389,4.5,66000,91450,1
7445,White,Male,73619,790,0.438,0.1,215000,94797,0
7446,Black,Male,43101,653,0.388,4.9,103000,91907,0
7447,White,Male,56658,734,0.532,0.9,167000,90024,0
7448,White,Male,20000,684,0.331,0.2,35000,90971,1
7449,Black,Male,69521,670,0.33,2.8,186000,94941,1
7450,White,Male,52296,688,0.286,1.5,88000,90285,0
7451,White,Female,39221,727,0.318,4.2,109000,90567,1
7452,White,Male,34197,653,0.279,6.7,56000,90880,0
7453,White,Female,25882,628,0.275,13.3,56000,94536,0
7454,Black,Male,44474,664,0.341,0.5,65000,94786,1
7455,Hispanic,Male,20000,670,0.579,2.4,48000,92530,0
7456,Asian,Female,70260,629,0.312,1.1,110000,94770,0
7457,Black,Female,20000,645,0.434,6.0,43000,91829,0
7458,White,Male,20000,620,0.237,8.7,37000,94114,0
7459,White,Male,146259,787,0.391,9.3,290000,90802,1
7460,White,Male,29294,596,0.534,3.0,49000,94459,0
7461,White,Male,31783,784,0.46,4.3,68000,90989,0
7462,White,Male,96831,709,0.333,1.6,292000,94936,0
7463,Asian,Female,133109,714,0.388,9.8,356000,94073,1
7464,White,Male,20000,667,0.544,5.4,41000,90932,0
7465,White,Male,27620,713,0.464,13.4,81000,94927,0
7466,White,Female,24535,728,0.368,4.3,54000,90456,0
7467,Hispanic,Male,70433,677,0.335,6.8,113000,92487,0
7468,Black,Male,98301,620,0.585,3.6,215000,94315,0
7469,Black,Female,20000,585,0.336,7.2,43000,94634,0
7470,White,Male,114559,751,0.219,6.3,331000,90962,1
7471,Hispanic,Female,22328,712,0.355,2.2,37000,92981,0
7472,White,Male,59974,760,0.277,0.9,183000,94889,1
