applicant_id,race,gender,income,credit_score,debt_to_income,employment_length,loan_amount,zip_code,approved
45,White,Female,135150,755,0.494,1.4,242000,90347,0
4575,Hispanic,Male,20000,738,0.512,0.0,45000,94278,0
3724,White,Male,30300,600,0.516,0.6,66000,90764,0
7045,Asian,Male,56609,722,0.283,25.0,150000,93272,0
1463,White,Female,81302,668,0.442,13.8,178000,90822,0
258,Black,Male,88619,732,0.439,6.4,194000,91808,1
5224,White,Female,31984,738,0.278,7.0,69000,90181,0
588,White,Female,76348,755,0.303,1.0,263000,94055,1
7831,White,Male,81299,844,0.306,12.0,270000,90787,1
2374,White,Male,53466,690,0.498,10.5,143000,94610,1
2025,White,Male,31162,738,0.322,3.9,71000,90569,0
2475,White,Female,24258,684,0.418,3.8,57000,94473,0
6472,Hispanic,Female,20859,641,0.479,2.8,38000,94269,0
6426,White,Female,41600,755,0.324,4.5,79000,94243,0
7932,Hispanic,Male,103087,716,0.45,11.6,175000,92740,0
8778,White,Female,46799,622,0.552,3.0,76000,90619,0
9138,White,Male,20000,611,0.135,0.0,33000,90601,0
539,White,Female,46460,674,0.319,3.8,90000,90242,0
7723,White,Male,98110,740,0.281,3.9,172000,90138,1
9501,White,Male,140424,761,0.293,1.5,262000,90483,1
3895,Black,Female,80399,731,0.486,1.2,173000,94478,0
9932,White,Female,31814,564,0.381,6.2,63000,90272,0
3917,Black,Female,38634,550,0.513,3.4,64000,94118,0
6236,Hispanic,Female,56860,671,0.571,0.0,92000,92314,0
9223,White,Female,57134,768,0.393,5.6,121000,90728,1
2326,Asian,Female,22194,655,0.489,5.3,65000,94593,0
8164,White,Female,25547,715,0.28,7.6,41000,90852,0
4872,White,Male,103338,804,0.166,8.4,245000,90913,1
8881,White,Male,29860,656,0.128,0.2,43000,90947,0
6978,Hispanic,Female,25863,660,0.254,0.2,66000,92385,0
2972,White,Female,59761,724,0.238,0.9,111000,94792,0
461,White,Male,89288,701,0.177,10.0,178000,90269,1
5755,Asian,Female,71829,780,0.435,5.5,218000,94794,0
1210,Asian,Male,59547,809,0.207,2.5,127000,94684,1
7096,White,Female,47168,711,0.308,0.3,101000,90483,1
2296,White,Female,58623,741,0.329,9.0,182000,90952,1
8267,Black,Female,31391,710,0.349,1.7,84000,91727,0
9255,Hispanic,Male,48198,703,0.405,0.1,128000,94807,0
7665,White,Female,48422,722,0.398,15.7,138000,94917,0
8049,Hispanic,Male,56478,699,0.271,7.0,123000,94337,0
8584,White,Female,165627,850,0.238,2.2,411000,90704,1
4214,White,Female,24004,666,0.181,5.7,37000,90337,0
7458,White,Male,20000,620,0.237,8.7,37000,94114,0
1896,Black,Male,81828,565,0.503,1.9,114000,91987,0
4850,White,Male,156338,726,0.281,2.1,305000,94861,1
6079,White,Female,43897,622,0.474,11.6,57000,90903,0
1759,White,Female,58106,746,0.273,8.4,154000,90896,1
3067,White,Female,23096,675,0.23,2.1,50000,90058,0
2511,White,Male,34193,564,0.41,2.1,44000,94014,0
4738,White,Female,20000,724,0.263,0.9,32000,90553,0
2026,White,Male,152964,777,0.267,2.3,257000,90167,1
3654,White,Female,43127,709,0.279,1.4,86000,94717,1
5198,White,Female,72770,673,0.212,2.2,168000,90860,1
6561,White,Male,21586,669,0.21,7.2,51000,90891,1
5079,White,Male,21922,645,0.482,3.2,51000,90663,0
9435,White,Male,51735,706,0.501,4.7,90000,90299,0
2552,White,Male,26057,688,0.153,2.7,69000,90536,1
4447,White,Female,40171,688,0.473,11.3,81000,90758,0
2874,White,Male,78161,737,0.551,12.5,139000,94217,1
8739,White,Female,78972,738,0.453,7.5,209000,94596,1
5481,Hispanic,Female,108255,644,0.492,2.9,195000,92067,0
7466,White,Female,24535,728,0.368,4.3,54000,90456,0
714,White,Female,21318,674,0.125,0.8,45000,90198,0
9797,Asian,Female,46525,642,0.443,6.1,95000,94278,0
3049,White,Female,26852,610,0.354,2.0,52000,90303,0
6184,Asian,Male,24513,673,0.249,1.7,60000,93592,0
9005,Black,Female,41058,678,0.397,0.8,71000,94879,0
1931,White,Female,89187,664,0.396,13.4,134000,90891,1
1023,Asian,Female,75668,733,0.436,3.3,235000,94690,0
4657,Hispanic,Female,28257,652,0.473,9.4,78000,94819,0
8323,White,Female,21152,718,0.381,0.4,42000,90499,0
6605,White,Male,24353,673,0.463,0.3,49000,90657,0
1833,White,Female,20000,731,0.183,0.4,38000,90689,0
7312,White,Female,74814,698,0.348,10.7,113000,94639,0
1803,White,Male,86595,698,0.244,21.3,125000,90595,1
3955,White,Female,70144,712,0.226,4.0,194000,90534,0
9611,Black,Male,55006,644,0.215,4.0,74000,91534,1
8428,Asian,Male,32200,716,0.343,5.5,89000,94505,1
143,White,Female,47006,668,0.37,2.9,90000,90083,0
9823,Black,Female,71040,707,0.516,4.0,162000,94185,0
5931,White,Male,55468,709,0.228,2.9,130000,94037,1
9950,White,Male,36976,676,0.508,8.3,85000,90299,0
4619,White,Female,39616,668,0.549,1.4,98000,94748,0
9008,White,Female,50416,658,0.362,0.8,84000,94979,0
3443,White,Female,57281,674,0.447,2.2,89000,90543,0
6521,White,Male,20412,651,0.168,0.9,40000,90465,0
6507,Hispanic,Female,20000,623,0.492,2.4,30000,92177,0
7456,Asian,Female,70260,629,0.312,1.1,110000,94770,0
5991,White,Female,20000,731,0.289,10.4,46000,90698,1
5566,White,Male,209645,805,0.338,11.4,567000,90082,1
2685,White,Female,146830,773,0.329,7.0,458000,90061,0
4558,Black,Female,20000,621,0.307,4.6,33000,94613,0
4826,White,Male,134676,761,0.447,4.0,300000,90439,1
9734,Hispanic,Male,20000,656,0.42,0.0,55000,92230,0
8818,White,Male,41134,690,0.329,22.6,62000,90725,1
7678,Asian,Male,101889,786,0.457,1.4,259000,94045,1
531,Hispanic,Female,20000,771,0.595,0.7,62000,92958,0
2005,White,Female,57090,641,0.527,1.4,130000,90718,0
3251,White,Female,37183,590,0.407,9.0,48000,90752,0
3263,White,Female,59562,749,0.411,6.3,197000,94697,1
3573,Hispanic,Female,62374,649,0.364,6.2,129000,92803,0
3656,White,Female,44176,795,0.445,6.4,142000,90014,0
7823,White,Female,44204,687,0.563,1.8,93000,90276,0
3708,White,Male,49671,754,0.393,9.1,153000,90209,1
6437,White,Female,31509,640,0.314,0.5,43000,94664,0
4406,Black,Male,35490,790,0.387,2.1,116000,94425,1
8417,Hispanic,Male,34934,646,0.474,0.4,96000,94888,0
672,Hispanic,Male,61795,730,0.386,10.6,127000,92346,1
246,Asian,Female,26766,770,0.195,0.5,65000,94441,1
5103,White,Male,139607,831,0.344,10.6,365000,90471,1
9488,White,Male,135967,751,0.379,8.9,488000,94470,1
7358,Asian,Male,70281,744,0.483,4.5,232000,94136,0
6615,White,Female,20000,611,0.509,0.2,52000,90368,0
1470,Hispanic,Female,37616,706,0.559,7.9,69000,92323,0
7675,White,Female,28372,731,0.182,3.7,53000,90156,1
7249,White,Female,30173,741,0.416,0.4,93000,94410,1
2512,Hispanic,Female,62868,673,0.508,0.0,123000,94735,0
2839,Hispanic,Male,27994,651,0.58,3.5,66000,94616,0
6449,White,Female,20000,637,0.185,13.4,40000,90716,0
6176,White,Male,48269,735,0.209,12.2,131000,90339,1
1402,White,Male,25397,703,0.419,5.0,70000,94557,0
9805,White,Male,36833,714,0.284,13.9,106000,90679,0
1801,Asian,Male,46043,737,0.327,5.0,92000,93019,0
120,White,Female,41249,765,0.282,5.4,70000,90362,1
263,White,Female,29721,742,0.445,1.0,57000,90622,0
156,White,Male,51493,770,0.533,17.0,119000,90301,1
9254,White,Male,46145,670,0.482,1.7,87000,94532,0
1295,Hispanic,Male,43207,756,0.535,4.5,131000,92496,0
1848,White,Female,216068,787,0.408,8.6,477000,94109,1
7562,Black,Female,42882,590,0.332,8.7,77000,91086,0
7895,White,Male,60939,771,0.449,6.6,128000,90655,0
6733,Asian,Male,58086,746,0.35,5.0,116000,94434,0
3451,White,Female,57982,643,0.533,2.6,138000,90289,0
3776,Asian,Female,61479,767,0.452,0.8,199000,94940,0
3597,White,Female,118791,746,0.339,11.7,263000,94433,1
1562,White,Male,56743,762,0.448,7.8,170000,90241,1
8823,White,Male,39088,719,0.224,4.4,87000,90246,1
1836,Black,Male,42508,744,0.277,0.0,83000,94295,1
1557,Black,Female,154595,756,0.49,0.0,363000,91107,1
5695,Hispanic,Male,20000,664,0.313,2.4,42000,92669,0
3435,Black,Male,38180,622,0.223,0.0,74000,91193,0
3847,Asian,Female,37227,705,0.362,2.3,84000,93876,0
1794,Black,Male,46750,706,0.446,4.1,78000,91070,0
2487,White,Male,86358,608,0.414,1.0,136000,90928,0
761,White,Male,46504,700,0.452,33.8,75000,90275,1
3704,Hispanic,Male,39231,559,0.295,2.5,65000,92381,0
7476,White,Male,40574,752,0.508,3.2,103000,94117,1
3487,White,Female,56220,707,0.399,3.3,158000,90795,0
4001,White,Male,20711,669,0.27,0.1,59000,90544,0
356,Black,Male,72925,655,0.364,5.2,155000,91456,0
9865,Black,Female,24947,657,0.293,0.0,37000,94235,0
6924,White,Female,174967,780,0.255,3.9,477000,90780,1
3913,White,Female,20000,661,0.517,4.1,41000,94207,0
964,White,Male,49301,687,0.179,2.1,117000,90058,0
9258,White,Male,35916,670,0.375,8.6,65000,94883,1
9236,White,Male,29673,613,0.492,1.8,46000,90999,0
1465,Asian,Female,20000,706,0.338,14.2,47000,93970,0
4278,White,Male,20000,683,0.231,3.8,61000,90144,0
7728,White,Male,51859,713,0.328,8.8,101000,90705,0
3791,White,Male,20000,661,0.449,3.5,33000,90376,0
3635,White,Female,38246,652,0.473,10.0,48000,94524,0
877,Black,Male,47203,621,0.367,14.5,76000,94692,0
3908,White,Male,174629,774,0.324,1.2,339000,94923,1
4865,White,Female,88764,753,0.362,0.8,196000,90258,0
4030,White,Male,74331,659,0.436,3.7,126000,90752,0
4470,Hispanic,Male,32298,661,0.172,19.7,83000,92938,0
8487,White,Male,70454,696,0.265,1.2,227000,90854,1
9661,White,Female,57446,721,0.33,7.9,108000,90695,1
3804,Asian,Male,66476,649,0.388,0.2,106000,93941,0
8858,White,Female,33062,728,0.269,9.7,89000,90679,0
7521,White,Female,54272,681,0.361,9.5,106000,94288,0
50,White,Female,66825,805,0.539,0.2,148000,90424,1
9103,White,Female,31973,627,0.389,2.1,43000,90050,0
6858,White,Male,51262,636,0.452,5.7,68000,90930,0
8825,Hispanic,Female,63589,654,0.52,20.5,162000,92793,0
1965,White,Female,107765,725,0.414,5.0,328000,94483,0
4976,White,Female,23293,550,0.196,7.0,37000,90967,0
2746,Hispanic,Male,41988,715,0.281,4.9,86000,92941,0
7271,White,Male,91471,749,0.336,10.1,253000,94252,1
5223,White,Female,26517,640,0.432,3.1,55000,94239,0
8461,Asian,Male,57656,728,0.4,1.8,102000,93046,0
2066,Hispanic,Male,47519,550,0.336,9.8,80000,94554,0
2650,White,Female,38245,702,0.431,10.5,84000,90300,0
3769,White,Female,27936,722,0.47,4.7,80000,94813,0
8793,White,Female,43656,603,0.28,1.4,95000,90787,0
3641,White,Male,35391,780,0.414,10.9,104000,90291,1
180,White,Female,42140,695,0.227,0.9,93000,94080,0
4649,Hispanic,Female,20000,597,0.373,3.3,37000,94642,0
5483,White,Female,20000,620,0.436,8.2,29000,90374,0
5976,Asian,Female,22358,591,0.554,4.9,34000,93973,0
9522,Black,Female,88051,648,0.418,4.2,218000,91947,1
7283,White,Male,35018,705,0.44,14.2,105000,94422,0
3883,Asian,Female,55075,750,0.384,0.6,111000,94953,0
4019,White,Female,71222,699,0.485,0.1,166000,90339,0
6945,White,Male,86435,782,0.534,2.9,180000,90204,1
5626,Hispanic,Male,20000,708,0.341,4.8,33000,92562,0
4684,White,Male,122753,687,0.263,4.4,283000,94886,1
7203,White,Male,114042,824,0.495,3.8,473000,94158,1
5174,White,Male,59091,718,0.128,7.9,95000,94985,1
1178,White,Female,43012,688,0.424,2.3,116000,94621,0
4759,White,Female,40304,628,0.481,13.3,74000,90748,0
8061,Black,Male,33753,677,0.461,5.7,64000,94132,0
2328,White,Male,61307,651,0.304,8.7,90000,90286,1
2083,White,Male,128113,712,0.488,1.0,329000,94379,0
6803,White,Female,20000,593,0.341,2.8,45000,94732,0
3288,Hispanic,Male,28294,714,0.306,0.5,57000,94000,0
6012,Hispanic,Male,33110,649,0.638,4.9,56000,94992,0
7313,White,Female,45079,671,0.417,0.4,116000,94650,0
3316,Black,Male,47742,657,0.624,3.9,97000,91658,0
426,White,Female,30202,675,0.422,11.3,66000,90758,0
3618,Hispanic,Male,68164,776,0.47,5.6,186000,92931,1
6771,White,Female,20000,644,0.355,5.0,44000,90044,0
3392,Hispanic,Male,26741,655,0.492,0.0,39000,94820,0
9503,White,Female,45142,789,0.371,10.9,123000,90340,1
1032,White,Male,32860,678,0.272,1.5,65000,90519,0
6687,White,Male,30858,659,0.362,5.2,49000,94382,0
7948,Black,Female,21659,622,0.478,0.0,45000,91132,0
1167,Hispanic,Male,31854,675,0.172,12.4,63000,94478,0
4876,Black,Female,42396,688,0.467,12.3,100000,94831,1
5448,Black,Male,39703,715,0.454,2.9,76000,91137,1
247,White,Male,74764,743,0.466,12.3,155000,90814,1
7260,White,Female,33824,742,0.247,1.0,63000,94361,0
7903,White,Female,51054,709,0.375,10.6,99000,94769,1
7999,Asian,Female,38655,673,0.271,4.2,55000,93755,0
3,Black,Male,80505,622,0.446,0.4,135000,91965,0
6956,White,Male,43157,622,0.296,5.1,58000,94004,1
2308,Black,Female,33167,678,0.542,0.0,83000,91272,0
4699,White,Male,104700,719,0.381,8.2,176000,90498,1
2270,White,Male,20000,683,0.344,4.3,60000,94426,0
4187,White,Male,139852,711,0.288,16.7,302000,90249,1
8752,White,Female,20604,689,0.37,3.3,44000,90199,0
5168,White,Male,118738,773,0.183,3.4,394000,90205,1
4083,Black,Female,20000,601,0.395,18.0,45000,91464,0
5687,White,Female,30333,739,0.519,7.7,77000,90761,0
4290,Hispanic,Male,29254,712,0.246,0.0,89000,92399,0
305,Black,Male,54927,597,0.384,8.4,91000,91043,0
4005,White,Female,76919,641,0.228,4.6,117000,90100,0
4788,Asian,Female,48757,811,0.432,1.3,178000,94862,1
9975,White,Female,49388,718,0.428,1.9,83000,94061,0
396,Asian,Female,28038,648,0.51,12.7,47000,94732,0
3538,White,Female,20000,629,0.319,3.8,38000,94958,0
6569,White,Female,43193,698,0.331,9.4,81000,94723,0
330,White,Female,63679,702,0.327,0.3,96000,94446,0
824,White,Male,34610,699,0.487,7.5,102000,90914,0
2910,White,Female,63536,672,0.41,6.4,146000,90733,0
2444,Hispanic,Male,86845,678,0.336,3.3,258000,92805,0
8830,White,Female,59579,669,0.391,1.9,88000,94694,0
9951,White,Female,20000,700,0.427,5.4,49000,90799,0
8321,White,Male,27386,672,0.18,2.9,64000,90724,0
3445,Asian,Male,179837,748,0.217,23.0,326000,94196,1
3502,Hispanic,Female,80590,663,0.545,4.1,142000,92753,0
1447,Black,Female,27676,688,0.323,0.7,55000,94248,0
4767,Hispanic,Male,139866,770,0.302,5.8,306000,94914,0
3838,White,Female,25143,637,0.535,2.3,47000,90840,0
1080,Asian,Female,50351,743,0.383,3.0,90000,93774,1
653,White,Female,44193,685,0.239,10.6,61000,90807,0
7030,White,Male,46843,688,0.51,14.1,143000,90923,1
7906,Asian,Female,50355,757,0.277,1.4,168000,94051,0
6366,White,Male,84491,680,0.315,7.1,166000,90839,1
117,Hispanic,Male,78337,768,0.606,0.0,202000,92840,0
6516,White,Female,48559,691,0.567,4.9,75000,90954,1
6775,White,Female,49217,793,0.277,3.2,147000,90677,1
5236,White,Male,28123,682,0.171,2.4,49000,90197,0
940,White,Male,45009,754,0.468,0.1,112000,90117,1
7369,White,Female,86732,763,0.399,10.9,210000,94923,1
6556,Black,Male,20000,716,0.523,3.5,49000,91086,1
4401,White,Male,45276,677,0.19,4.3,98000,90249,1
4750,Hispanic,Female,26714,621,0.391,9.6,34000,92355,0
3381,White,Male,35485,688,0.164,1.0,57000,90837,0
6274,White,Female,102366,730,0.458,15.3,234000,90596,0
7544,Asian,Female,20000,758,0.349,1.5,46000,94108,0
9466,Asian,Male,136244,768,0.343,5.8,405000,93887,1
4905,Asian,Female,31080,694,0.335,11.5,53000,93576,0
685,Asian,Male,94684,726,0.272,1.9,251000,94257,1
1143,Black,Male,42600,817,0.462,19.5,130000,91172,1
7753,White,Female,53395,726,0.347,2.2,128000,94482,1
3007,Asian,Female,38236,681,0.492,1.7,95000,93960,0
4775,White,Female,47687,766,0.514,2.3,142000,90636,1
589,White,Female,23444,666,0.217,2.8,61000,90047,0
1000,White,Female,20000,718,0.407,1.9,49000,94485,0
2526,White,Female,60562,639,0.364,0.7,119000,90660,0
7395,White,Male,66959,742,0.454,3.2,162000,90627,0
9320,Black,Female,42294,693,0.431,3.4,117000,94189,0
5118,White,Female,66778,708,0.309,11.8,137000,94806,1
1489,White,Female,27790,645,0.381,5.2,54000,90457,0
9653,White,Female,20000,647,0.425,6.9,40000,90717,0
4572,Black,Female,35759,663,0.649,12.2,60000,91615,0
3762,Black,Male,30825,586,0.554,3.5,64000,91418,0
9240,Black,Female,67650,673,0.432,16.9,136000,91776,0
3179,Hispanic,Male,28909,634,0.262,3.1,37000,92287,0
3659,Black,Male,116901,619,0.368,0.2,196000,91776,0
1509,Black,Male,42601,630,0.384,0.5,82000,94011,1
1011,White,Male,113488,728,0.548,1.4,260000,94956,0
3935,White,Female,43552,735,0.297,6.4,100000,90399,1
8297,Black,Male,24400,670,0.195,4.7,68000,91546,0
4658,White,Female,36755,694,0.45,1.6,61000,94853,1
5811,White,Male,66562,747,0.581,3.0,206000,90782,0
9900,White,Male,115661,809,0.324,13.4,368000,94420,1
4606,Hispanic,Female,20000,667,0.257,0.0,37000,92203,0
8380,White,Female,95310,745,0.237,7.5,270000,94741,1
4514,Black,Male,35151,553,0.499,4.4,39000,91401,0
8472,White,Female,45526,710,0.37,9.2,144000,94911,1
8866,Black,Male,20000,595,0.266,0.5,40000,91749,0
6740,Asian,Female,254341,850,0.312,19.7,516000,94531,1
4266,White,Male,53561,750,0.207,9.7,178000,90409,1
4906,White,Female,35078,691,0.167,5.9,85000,94373,0
1360,White,Female,121922,747,0.278,9.2,228000,90309,1
4319,White,Female,43056,722,0.249,2.5,123000,90245,1
5046,Black,Female,51437,625,0.575,0.0,74000,94577,0
6024,White,Male,20000,701,0.436,5.1,38000,90565,0
9187,Black,Female,20000,665,0.323,18.1,48000,91506,0
9913,White,Female,40696,715,0.377,4.0,110000,90693,1
4712,White,Male,89276,752,0.222,4.0,308000,90845,1
3299,White,Male,24622,694,0.437,7.9,70000,90466,0
4692,White,Male,72138,754,0.497,2.9,121000,90794,1
5933,White,Female,123801,741,0.315,3.1,389000,90687,1
5567,Black,Male,48458,610,0.403,2.9,70000,94575,0
4472,Asian,Female,27299,742,0.509,2.7,62000,94656,0
8519,White,Male,39732,717,0.425,16.9,101000,90037,1
8415,White,Female,72698,731,0.537,1.8,204000,90260,0
5029,Black,Male,20000,685,0.565,7.6,29000,91364,1
7545,White,Male,58924,759,0.241,10.8,146000,90708,1
1286,White,Male,40934,717,0.494,6.3,94000,90494,0
4556,White,Male,95901,718,0.35,0.1,215000,94063,1
5002,White,Female,20000,656,0.274,2.8,37000,90834,0
5141,White,Female,33645,691,0.318,1.1,62000,90062,0
9221,White,Male,43744,740,0.472,0.6,89000,90694,0
5248,Hispanic,Male,76426,640,0.376,7.8,174000,92815,0
9721,Hispanic,Female,28708,629,0.621,6.0,50000,92746,0
9020,Black,Male,53336,699,0.425,7.3,102000,94163,1
9989,White,Male,50664,654,0.199,0.4,86000,90649,0
7502,Hispanic,Male,20000,680,0.42,3.3,38000,92593,0
6428,Hispanic,Female,20000,630,0.597,0.3,25000,94936,0
8028,White,Female,41501,640,0.405,1.6,106000,90179,0
4921,Asian,Female,45605,660,0.227,3.5,89000,93276,0
8888,Black,Female,82226,697,0.477,0.9,209000,91419,1
8549,White,Female,21835,727,0.232,3.5,50000,94888,1
5196,Hispanic,Male,43724,671,0.528,1.6,109000,92321,0
688,White,Male,128762,752,0.429,0.1,357000,94550,1
8409,White,Male,44634,623,0.369,2.1,109000,90496,0
7180,White,Female,22789,700,0.171,3.6,65000,90347,0
4864,White,Female,53493,810,0.513,3.1,123000,90832,0
7921,Black,Male,64157,610,0.541,12.5,144000,94704,0
1573,Black,Male,30584,622,0.301,5.3,60000,91469,0
2085,White,Male,20000,623,0.48,5.0,50000,90992,0
3519,White,Male,20000,666,0.434,6.2,49000,94291,0
885,Hispanic,Male,27902,720,0.285,2.5,54000,94717,0
7952,White,Female,43320,599,0.512,2.5,55000,90984,0
5875,White,Male,200548,799,0.541,11.7,650000,94009,1
5193,Hispanic,Male,69742,702,0.415,0.9,192000,92419,0
3796,Black,Female,29508,629,0.384,16.4,68000,91905,0
2092,Asian,Male,39999,688,0.345,2.5,108000,93353,1
4851,Asian,Female,21402,707,0.27,0.9,55000,94618,0
8639,Black,Female,54720,572,0.395,7.5,115000,94211,0
6057,White,Male,25928,654,0.5,0.3,59000,94223,0
2681,White,Female,26287,723,0.498,0.4,74000,90396,0
9127,White,Female,24382,744,0.259,12.7,66000,90101,1
7662,Black,Male,20000,729,0.41,11.1,35000,91184,1
5115,White,Male,54182,701,0.449,0.8,120000,90357,0
6310,Hispanic,Male,58383,628,0.277,7.5,126000,94275,0
684,Black,Female,40102,752,0.545,0.0,74000,91724,0
1246,Black,Female,41894,578,0.388,0.0,52000,94779,0
1894,White,Male,128803,821,0.373,21.3,322000,94509,1
2310,White,Female,20000,702,0.537,0.0,36000,90694,0
4791,White,Male,70123,714,0.189,3.8,186000,94471,1
3800,White,Female,32248,744,0.247,2.6,84000,90523,0
9009,White,Male,54797,663,0.151,1.0,97000,90712,1
9944,Black,Female,20000,766,0.397,6.9,35000,91097,0
813,White,Male,23639,709,0.407,8.7,56000,90458,0
1742,Black,Male,50322,765,0.259,19.1,98000,91856,1
8534,Hispanic,Male,25468,601,0.61,4.3,36000,92762,0
437,White,Male,132952,715,0.435,6.9,360000,94731,1
6608,White,Female,62450,640,0.277,6.9,116000,90423,0
4092,White,Male,21998,739,0.565,7.2,45000,94192,0
1559,Hispanic,Male,43337,721,0.485,0.6,100000,94811,0
4962,White,Female,140777,827,0.51,5.6,299000,94138,1
4958,Black,Female,66828,671,0.31,0.0,99000,91394,0
7949,Asian,Male,83307,610,0.329,0.7,124000,93392,0
5913,Black,Female,28878,703,0.346,2.7,76000,91432,0
1368,Asian,Female,119642,756,0.295,3.2,305000,94910,0
278,Black,Female,20000,727,0.264,0.0,59000,91993,0
1182,White,Female,121063,652,0.486,17.8,242000,94929,0
3936,White,Male,89467,678,0.182,2.7,248000,90254,0
2232,White,Female,29239,641,0.517,2.3,59000,90252,0
8912,Hispanic,Female,20357,620,0.559,8.6,29000,94683,0
5534,Hispanic,Male,20000,723,0.358,1.6,56000,92728,0
4799,White,Male,83140,707,0.26,3.8,169000,94284,1
3515,Hispanic,Male,37179,642,0.412,20.2,88000,94659,0
4968,Black,Male,20943,597,0.285,6.9,43000,91628,0
2948,White,Male,32984,673,0.563,1.3,74000,90901,0
529,White,Female,37600,721,0.316,1.3,105000,90899,0
3010,White,Male,38310,608,0.143,0.3,75000,90649,0
7683,Black,Female,21752,602,0.312,6.4,26000,91720,0
4927,White,Female,56122,705,0.453,4.8,86000,90621,0
8834,White,Female,33502,617,0.441,8.2,68000,90035,0
2606,White,Male,36337,690,0.491,7.4,87000,94308,1
537,Hispanic,Male,206622,816,0.433,10.1,682000,92549,1
5606,White,Male,40680,649,0.348,0.7,71000,90443,0
1515,White,Female,28461,740,0.361,2.1,49000,90362,1
7777,White,Female,52247,783,0.407,0.2,116000,90626,1
3170,White,Female,32126,611,0.398,2.2,60000,90099,0
9779,White,Male,55104,698,0.457,3.7,145000,90116,0
6436,White,Female,20948,747,0.501,0.6,50000,90187,0
3132,Hispanic,Male,27326,682,0.35,0.6,52000,92326,0
4518,Hispanic,Male,20939,660,0.42,10.1,47000,94874,0
3321,White,Female,58882,673,0.181,1.9,90000,90064,0
2052,White,Male,28961,670,0.476,3.4,56000,94605,0
9963,White,Female,43795,773,0.487,2.4,96000,94659,0
8817,White,Male,30558,672,0.383,4.3,60000,90167,0
3819,Hispanic,Female,35155,629,0.542,0.0,91000,92437,0
175,Black,Male,73743,694,0.501,1.5,171000,94129,0
9953,White,Female,24187,566,0.317,6.0,43000,90622,0
6129,White,Female,48172,630,0.254,0.2,110000,90324,0
9295,Asian,Female,90188,729,0.41,0.3,200000,93665,0
4055,Hispanic,Male,20000,698,0.279,9.1,54000,92620,0
4507,Black,Female,20000,613,0.43,5.2,42000,94002,0
6861,White,Male,62182,639,0.191,5.6,133000,90864,1
6126,Hispanic,Female,25200,652,0.358,6.9,44000,92345,0
8160,Hispanic,Female,37422,693,0.452,1.8,78000,94126,0
636,White,Female,45746,717,0.516,8.0,106000,90354,0
206,White,Male,50244,614,0.364,2.9,99000,90962,0
281,Hispanic,Male,20000,632,0.349,4.3,29000,92140,0
5113,Black,Female,20000,756,0.402,0.6,61000,94469,1
5740,White,Male,47929,618,0.206,2.7,103000,90356,0
3991,White,Male,124511,777,0.226,3.8,471000,90082,1
1057,Hispanic,Female,71525,718,0.286,1.4,112000,94335,0
4093,White,Male,104364,732,0.361,12.2,239000,90795,1
8193,White,Male,36054,769,0.257,4.1,73000,94715,1
4732,White,Male,49804,674,0.53,13.4,120000,90543,0
9567,Black,Male,49798,625,0.506,0.0,115000,94315,0
9961,White,Female,37790,688,0.307,7.2,101000,90344,0
4897,White,Female,20000,619,0.216,0.3,45000,90489,0
9526,White,Female,48819,769,0.463,1.0,117000,90600,0
5826,White,Male,53821,757,0.41,6.3,93000,90113,0
5004,White,Male,23994,724,0.162,4.7,42000,90717,1
7550,Black,Female,28000,689,0.266,1.3,49000,91627,1
5057,White,Male,28022,660,0.456,3.7,48000,90638,0
3284,Hispanic,Male,137556,843,0.4,7.7,457000,94569,1
476,Asian,Male,31277,687,0.295,6.3,52000,93397,0
404,Hispanic,Male,21531,592,0.349,34.7,42000,94576,0
1440,Black,Female,30100,607,0.564,4.9,48000,91604,0
8124,Black,Female,28569,714,0.297,15.0,81000,91247,0
2235,Black,Male,20000,604,0.216,2.0,27000,94839,0
275,White,Female,24158,666,0.505,3.3,47000,90018,0
4859,Asian,Female,99537,734,0.369,5.4,228000,93041,0
7240,White,Female,24823,763,0.192,8.0,74000,94837,1
7377,White,Male,23660,643,0.503,9.2,59000,90632,0
35,Asian,Female,24143,733,0.37,1.2,54000,94602,0
9355,White,Female,41831,745,0.299,3.7,119000,94311,1
1729,Hispanic,Male,84637,664,0.21,6.6,136000,94235,0
7158,White,Female,56457,687,0.425,3.6,150000,94735,0
1086,White,Male,67966,680,0.477,3.6,132000,90637,0
9908,White,Female,65604,699,0.206,22.3,188000,90613,1
8176,White,Female,38972,667,0.188,0.9,81000,90542,0
3598,White,Male,21837,619,0.506,3.6,32000,94577,0
4481,White,Male,49144,634,0.384,0.4,66000,90869,0
7616,White,Male,25355,728,0.488,0.7,74000,90163,1
2535,Black,Male,23895,699,0.52,9.3,38000,94884,1
7844,White,Male,34767,550,0.321,7.7,56000,94517,0
2656,White,Male,33142,750,0.399,3.0,101000,90697,0
8339,White,Male,60281,669,0.512,0.9,133000,90873,0
5974,Hispanic,Male,26694,615,0.289,0.0,44000,94837,0
317,White,Male,20000,669,0.287,0.8,52000,94613,0
9576,White,Male,49912,686,0.205,4.1,110000,90483,1
3741,Asian,Male,35168,672,0.19,6.6,72000,94737,1
9293,White,Female,22561,676,0.249,5.0,65000,94959,0
7483,White,Female,56369,720,0.27,0.3,87000,90975,0
1888,White,Male,86898,601,0.489,2.5,189000,90857,0
