applicant_id,race,gender,years_experience,interview_score,skills_match,previous_tenure,salary_requested,location_region,hired
3559,White,Male,4.1,62,0.332,3.2,55000,Region_A,0
3284,Hispanic,Male,1.8,31,0.234,0.7,43000,Region_B,0
4630,White,Male,0.1,47,0.1,4.9,41000,Region_D,0
2853,White,Female,2.4,59,0.442,0.5,60000,Region_D,0
1952,White,Male,15.5,68,0.341,4.3,110000,Region_A,0
5936,Black,Male,4.1,30,0.115,3.0,49000,Region_D,0
1218,Black,Female,22.8,30,0.299,6.8,104000,Region_B,0
1309,White,Female,20.8,71,0.27,5.0,176000,Region_B,0
6837,White,Female,1.2,53,0.222,0.9,40000,Region_D,0
2303,White,Male,5.4,90,0.649,0.9,76000,Region_C,1
5085,White,Male,6.6,81,0.369,0.5,92000,Region_A,0
8125,White,Male,7.3,49,0.377,3.6,62000,Region_C,0
7486,Black,Male,4.9,61,0.288,5.0,70000,Region_D,0
3851,White,Male,7.2,90,0.621,9.5,95000,Region_D,1
9258,White,Male,10.1,87,0.693,1.2,113000,Region_A,1
7196,White,Male,3.9,61,0.407,1.4,59000,Region_D,0
1685,White,Female,1.4,44,0.1,3.6,37000,Region_D,0
2390,Black,Male,0.1,36,0.213,1.5,36000,Region_B,0
5464,White,Male,4.4,72,0.472,0.6,67000,Region_A,0
3661,White,Female,3.6,46,0.188,2.2,57000,Region_A,0
1059,White,Male,15.0,76,0.174,0.5,137000,Region_B,1
7931,Hispanic,Female,3.8,32,0.1,0.5,46000,Region_B,0
4868,White,Male,32.7,67,0.786,4.2,241000,Region_C,1
7815,White,Female,3.8,58,0.107,2.2,56000,Region_D,0
2206,Asian,Male,0.5,54,0.6,0.5,39000,Region_C,1
9442,White,Female,4.1,66,0.456,0.5,63000,Region_C,0
5919,White,Female,35.0,88,0.565,3.4,250000,Region_D,1
4254,White,Female,16.3,68,0.558,0.5,134000,Region_B,1
3049,White,Female,3.6,64,0.627,0.5,61000,Region_D,0
7881,White,Male,2.1,64,0.1,5.5,63000,Region_C,0
2382,Hispanic,Female,3.4,36,0.478,0.5,52000,Region_C,0
8865,White,Female,5.6,66,0.584,0.5,78000,Region_A,0
444,White,Female,7.8,37,0.705,3.5,64000,Region_B,0
1547,Hispanic,Male,8.3,67,0.592,7.0,84000,Region_B,0
2688,White,Male,1.8,54,0.19,2.0,51000,Region_C,0
6584,White,Female,0.7,30,0.268,3.3,35000,Region_B,0
3839,Asian,Male,14.1,76,0.444,10.3,140000,Region_C,1
2706,Hispanic,Female,2.9,30,0.583,0.5,38000,Region_C,0
7443,White,Female,27.4,94,0.801,1.8,248000,Region_B,1
1528,White,Female,13.4,60,0.1,3.2,120000,Region_B,0
8951,White,Female,6.4,62,0.191,1.0,79000,Region_B,0
9989,White,Male,5.0,53,0.303,0.7,65000,Region_D,0
934,White,Female,8.9,56,0.378,4.0,85000,Region_D,0
3573,Hispanic,Female,22.9,50,0.651,0.9,127000,Region_B,0
847,White,Female,11.7,65,0.237,5.6,97000,Region_A,0
4159,Asian,Female,19.6,60,0.728,5.1,135000,Region_A,1
4465,Black,Female,2.7,30,0.346,1.8,44000,Region_D,0
209,White,Male,7.3,82,0.336,5.4,97000,Region_A,1
2349,Black,Male,2.1,44,0.352,0.5,49000,Region_D,0
7126,White,Female,4.6,54,0.489,0.5,56000,Region_C,0
4520,White,Male,22.7,68,0.583,3.6,172000,Region_C,1
119,Hispanic,Male,0.5,44,0.198,0.5,40000,Region_B,0
5654,White,Male,17.1,100,0.898,2.3,168000,Region_D,1
822,White,Male,0.4,78,0.239,1.5,49000,Region_A,0
634,White,Male,7.3,62,0.344,4.3,68000,Region_C,0
2733,White,Female,4.4,56,0.162,2.6,66000,Region_D,0
5122,Asian,Male,14.5,74,0.742,3.2,108000,Region_C,1
358,Black,Male,10.9,56,0.491,2.4,83000,Region_D,0
832,White,Male,6.1,67,0.629,4.7,77000,Region_A,0
516,White,Male,4.2,57,0.406,0.6,60000,Region_A,0
2182,White,Female,4.6,57,0.479,3.4,59000,Region_D,0
8943,Hispanic,Male,8.3,56,0.346,3.7,74000,Region_D,0
6819,Hispanic,Male,1.9,48,0.262,0.5,50000,Region_A,0
6615,White,Female,0.6,60,0.445,3.5,44000,Region_B,0
4031,Black,Male,19.7,39,0.864,6.9,125000,Region_B,1
1317,White,Female,1.9,54,0.4,2.0,43000,Region_A,0
8333,Hispanic,Male,4.7,30,0.422,2.1,52000,Region_B,0
9053,White,Female,8.1,48,0.176,1.0,81000,Region_A,0
1158,Hispanic,Male,8.1,64,0.271,1.3,92000,Region_D,0
6121,White,Female,7.3,73,0.299,2.2,86000,Region_A,0
6185,White,Male,10.5,81,0.485,5.8,119000,Region_B,1
7799,White,Male,14.3,95,0.834,7.9,149000,Region_B,1
6977,Hispanic,Male,8.2,41,0.635,0.5,60000,Region_D,0
5498,Hispanic,Male,2.2,65,0.337,1.4,55000,Region_B,0
9610,Black,Female,7.6,48,0.416,0.5,72000,Region_B,0
5471,Black,Male,1.0,30,0.147,16.7,40000,Region_B,0
3267,White,Male,2.2,69,0.413,0.5,62000,Region_B,0
1817,White,Female,0.7,52,0.402,4.0,44000,Region_D,0
5857,White,Female,5.4,64,0.268,3.0,78000,Region_C,0
973,Black,Male,1.8,34,0.1,5.7,37000,Region_D,0
9079,Black,Male,8.3,67,0.598,5.1,96000,Region_B,1
144,White,Male,9.3,78,0.703,4.8,114000,Region_D,1
8259,Black,Female,3.3,43,0.1,4.5,43000,Region_C,0
6914,White,Male,8.3,74,0.432,2.6,89000,Region_A,1
8436,White,Male,26.9,100,0.751,1.8,224000,Region_C,1
1454,White,Male,14.2,77,0.875,1.7,125000,Region_A,1
6887,White,Female,1.9,49,0.59,8.3,43000,Region_D,0
3881,White,Male,7.7,49,0.529,3.3,72000,Region_C,0
464,Black,Female,0.4,30,0.21,0.5,35000,Region_B,0
3670,White,Female,7.5,62,0.167,0.9,92000,Region_A,0
4924,Hispanic,Male,33.0,81,0.618,0.5,204000,Region_B,1
962,Black,Male,1.0,30,0.547,0.5,35000,Region_B,0
2702,Asian,Male,10.2,57,0.293,6.7,81000,Region_A,0
268,Black,Male,2.7,38,0.449,9.1,41000,Region_B,1
4802,White,Female,19.2,60,0.866,0.8,151000,Region_C,1
8205,Black,Male,1.9,38,0.471,0.5,38000,Region_B,0
3997,White,Female,3.9,53,0.651,1.6,61000,Region_B,0
3240,White,Female,11.1,76,0.63,2.5,111000,Region_A,1
8889,White,Female,15.4,79,0.474,13.7,138000,Region_B,1
8225,White,Male,2.2,86,0.306,0.5,66000,Region_A,0
7542,White,Female,9.0,62,0.431,9.3,99000,Region_C,1
3361,Hispanic,Male,8.7,51,0.186,2.7,81000,Region_D,0
5816,White,Female,3.5,75,0.417,3.5,59000,Region_A,1
6081,White,Female,3.4,56,0.563,0.9,66000,Region_A,0
6986,White,Male,15.0,82,0.823,14.2,155000,Region_C,1
3129,Asian,Female,7.1,55,0.416,3.3,77000,Region_B,0
2512,Hispanic,Female,2.7,30,0.464,5.6,37000,Region_A,0
2520,Black,Female,8.1,35,0.305,7.9,70000,Region_D,0
3619,Hispanic,Male,4.2,57,0.111,1.7,64000,Region_C,0
8123,White,Female,8.8,57,0.503,1.4,76000,Region_C,0
5827,Black,Male,1.6,38,0.1,0.5,45000,Region_B,0
7679,White,Female,3.3,53,0.169,3.1,56000,Region_D,0
8146,White,Male,1.1,59,0.1,11.4,42000,Region_A,0
7339,Black,Male,4.1,43,0.694,0.5,46000,Region_D,0
7149,White,Male,17.2,89,0.671,1.9,138000,Region_A,1
8486,Hispanic,Male,3.5,32,0.2,0.5,47000,Region_D,0
2648,White,Male,2.0,54,0.123,0.5,44000,Region_B,0
4097,White,Female,5.1,40,0.409,0.9,56000,Region_B,0
6441,White,Male,19.1,100,0.674,3.2,187000,Region_A,1
9052,White,Male,2.8,43,0.324,0.5,49000,Region_B,0
2103,White,Female,1.0,71,0.521,2.6,49000,Region_D,0
9744,Black,Male,6.0,62,0.361,5.1,83000,Region_A,0
7081,White,Male,27.4,91,0.807,3.1,229000,Region_A,1
2076,Hispanic,Female,2.3,37,0.1,0.9,39000,Region_B,0
2437,White,Male,10.3,63,0.681,4.7,101000,Region_D,1
6596,White,Male,2.0,66,0.241,0.8,58000,Region_D,0
8004,Asian,Female,8.6,61,0.657,6.1,80000,Region_A,1
4636,Asian,Male,5.6,94,0.278,0.5,104000,Region_A,0
3888,Black,Male,0.8,52,0.348,0.5,38000,Region_C,0
5770,Asian,Male,3.5,80,0.388,3.9,67000,Region_D,0
2938,Black,Male,10.0,45,0.558,0.5,74000,Region_A,0
5333,White,Female,1.8,60,0.24,1.6,53000,Region_D,0
5750,Black,Male,1.2,37,0.444,0.5,44000,Region_A,0
783,White,Female,1.3,47,0.444,0.5,47000,Region_B,0
274,Asian,Male,35.0,96,0.701,4.0,250000,Region_B,1
9795,White,Female,16.1,68,0.334,4.3,138000,Region_A,1
5071,White,Female,1.9,62,0.441,0.5,50000,Region_B,0
3282,White,Male,3.2,59,0.223,1.0,59000,Region_B,0
5956,Black,Female,1.7,33,0.266,0.5,42000,Region_B,0
6482,White,Female,8.3,38,0.639,2.0,67000,Region_B,0
8390,White,Female,1.8,55,0.547,4.9,50000,Region_C,0
4865,White,Female,1.9,45,0.361,5.4,51000,Region_A,0
5746,Black,Female,4.5,40,0.41,2.1,54000,Region_C,0
7603,Black,Male,1.7,43,0.212,0.5,45000,Region_B,0
4191,Hispanic,Male,5.7,30,0.447,10.0,57000,Region_D,0
2539,Hispanic,Male,16.7,69,0.73,0.5,129000,Region_B,1
561,Black,Male,0.9,30,0.463,0.5,35000,Region_B,0
1797,Black,Male,0.2,34,0.568,0.5,35000,Region_C,0
741,White,Male,16.2,50,0.472,1.5,104000,Region_D,1
9674,White,Female,12.5,61,0.572,3.4,106000,Region_B,1
8485,Black,Male,9.1,43,0.696,4.8,71000,Region_B,1
5477,White,Female,0.7,49,0.123,3.2,42000,Region_C,0
614,White,Male,8.0,67,0.178,2.0,97000,Region_A,0
6364,White,Male,4.0,52,0.374,0.5,60000,Region_A,0
2482,Hispanic,Female,3.0,32,0.269,3.9,47000,Region_D,0
6626,White,Female,1.6,63,0.505,1.7,48000,Region_C,0
877,Black,Male,16.8,59,0.642,1.2,130000,Region_D,1
8255,White,Female,1.7,48,0.47,1.1,53000,Region_D,0
3023,Black,Female,1.8,30,0.512,1.9,35000,Region_B,0
446,Asian,Female,8.1,74,0.256,0.5,105000,Region_A,0
418,White,Male,23.7,72,0.902,9.6,180000,Region_C,1
6051,White,Female,0.2,67,0.211,1.5,53000,Region_D,0
7162,White,Female,7.7,44,0.458,2.6,78000,Region_B,0
580,White,Female,8.9,42,0.589,5.4,77000,Region_D,0
2668,Black,Female,11.7,36,0.775,5.3,78000,Region_C,1
6761,White,Male,6.7,75,0.479,6.9,95000,Region_C,1
4267,Black,Female,24.2,46,0.252,0.5,138000,Region_D,0
6669,White,Female,4.8,65,0.519,5.6,76000,Region_A,0
2594,White,Male,2.0,62,0.1,3.8,54000,Region_B,0
6208,White,Male,13.8,100,0.226,2.5,165000,Region_A,1
3221,White,Male,4.4,76,0.314,4.1,73000,Region_B,1
8669,White,Female,1.6,30,0.203,0.7,37000,Region_A,0
4393,Black,Male,6.8,30,0.538,1.6,57000,Region_B,0
6228,Asian,Female,8.1,63,0.54,1.0,89000,Region_A,0
6579,White,Male,11.5,73,0.512,1.0,93000,Region_A,0
4147,White,Female,8.8,65,0.695,1.5,83000,Region_A,1
3045,Black,Male,4.8,35,0.368,6.8,54000,Region_B,0
9351,White,Male,9.3,84,0.37,2.2,117000,Region_D,1
136,White,Male,0.6,56,0.286,0.9,48000,Region_A,0
1523,White,Male,1.8,65,0.445,2.9,50000,Region_D,0
5013,White,Female,7.8,59,0.342,5.5,73000,Region_A,0
6101,White,Female,2.8,56,0.559,9.4,53000,Region_B,0
9438,White,Male,1.0,73,0.148,2.9,53000,Region_A,0
9847,Hispanic,Male,4.6,50,0.37,0.5,58000,Region_B,0
1054,Hispanic,Female,3.7,37,0.301,0.5,46000,Region_C,0
1404,Black,Male,4.7,64,0.533,2.5,58000,Region_B,1
8444,White,Male,8.2,76,0.183,1.4,96000,Region_C,0
2480,Hispanic,Male,1.4,34,0.201,0.5,39000,Region_B,0
5607,Hispanic,Female,15.0,45,0.575,6.2,109000,Region_D,0
8072,White,Female,13.0,67,0.554,4.1,111000,Region_C,1
1109,Black,Male,1.1,30,0.1,0.5,35000,Region_A,0
4127,Black,Female,3.1,30,0.304,1.4,45000,Region_B,0
7298,White,Female,8.5,53,0.325,1.0,69000,Region_A,0
1762,Hispanic,Male,3.3,57,0.448,1.4,55000,Region_D,0
366,White,Male,11.4,70,0.481,7.6,112000,Region_D,1
9903,White,Male,12.0,62,0.771,1.7,105000,Region_A,1
7110,White,Female,5.7,38,0.567,1.4,62000,Region_A,0
3104,White,Female,1.2,60,0.372,0.5,45000,Region_A,0
4023,Black,Male,12.9,58,0.441,1.1,97000,Region_B,1
3855,Black,Male,1.1,43,0.128,0.7,39000,Region_B,0
8754,White,Male,4.2,57,0.726,0.6,55000,Region_A,0
5107,White,Male,0.7,30,0.449,3.9,38000,Region_C,0
2498,Hispanic,Male,25.0,84,0.647,0.9,219000,Region_D,1
8546,White,Female,1.3,39,0.611,1.7,40000,Region_C,0
8500,White,Male,0.9,56,0.619,3.6,51000,Region_B,0
7702,Hispanic,Male,24.2,80,0.769,2.5,186000,Region_B,1
5823,Black,Female,6.6,30,0.1,2.0,51000,Region_D,0
9056,Asian,Female,1.4,56,0.732,5.2,55000,Region_A,0
8394,Black,Male,2.2,30,0.334,0.8,41000,Region_B,0
5116,Black,Female,7.7,37,0.64,4.9,67000,Region_A,0
7644,White,Male,2.8,81,0.39,1.0,63000,Region_D,1
3195,White,Female,3.6,62,0.189,5.1,65000,Region_D,0
5975,White,Female,6.4,35,0.443,0.7,51000,Region_A,0
9275,Black,Male,0.8,30,0.304,0.9,39000,Region_D,0
1588,White,Male,8.4,81,0.652,2.7,110000,Region_B,1
9732,Hispanic,Male,2.8,58,0.308,1.2,57000,Region_D,0
7710,Hispanic,Male,0.2,39,0.259,0.5,38000,Region_D,0
7489,Black,Female,4.1,40,0.552,1.1,44000,Region_B,0
2757,White,Male,11.1,72,0.633,6.8,119000,Region_D,1
1958,White,Female,8.1,74,0.186,0.5,104000,Region_B,0
5475,White,Male,4.4,71,0.419,0.5,60000,Region_B,0
6280,White,Female,1.4,51,0.246,0.5,52000,Region_D,0
1778,White,Male,5.9,76,0.419,1.4,90000,Region_C,0
7391,Black,Female,3.1,30,0.508,0.7,45000,Region_B,0
3602,White,Male,2.8,55,0.419,0.5,57000,Region_A,0
6445,Black,Male,19.8,49,0.759,0.6,120000,Region_B,0
6625,Hispanic,Male,3.5,45,0.228,0.5,52000,Region_B,0
7470,White,Male,3.6,67,0.229,0.5,73000,Region_A,0
7653,White,Female,4.1,66,0.509,5.5,56000,Region_C,0
4993,White,Male,19.8,91,0.648,2.6,183000,Region_A,1
1673,Hispanic,Male,7.4,30,0.173,0.5,55000,Region_B,0
6989,White,Female,8.8,72,0.38,7.3,95000,Region_D,1
6628,Black,Female,6.7,30,0.805,0.8,60000,Region_D,0
3192,Asian,Male,1.4,77,0.218,0.6,58000,Region_A,0
2274,Black,Female,14.9,44,0.72,0.5,84000,Region_C,0
5996,Black,Male,2.7,37,0.68,0.5,43000,Region_B,0
4126,Black,Female,5.5,30,0.499,1.1,44000,Region_B,0
9150,White,Female,7.3,48,0.292,1.0,78000,Region_A,0
9232,White,Male,4.7,52,0.254,0.9,66000,Region_A,0
2448,White,Female,8.4,44,0.33,4.5,65000,Region_D,0
5788,Hispanic,Male,3.3,56,0.259,0.5,52000,Region_B,0
5964,Hispanic,Male,2.9,36,0.1,0.5,43000,Region_B,0
2156,White,Male,4.0,59,0.1,0.5,67000,Region_A,0
7041,Hispanic,Male,2.3,41,0.352,0.9,44000,Region_A,0
9158,Black,Male,16.4,43,0.406,1.0,102000,Region_B,0
4576,White,Male,18.4,92,0.601,1.0,176000,Region_C,1
3538,White,Female,35.0,100,0.723,0.5,250000,Region_A,1
645,White,Male,1.7,66,0.299,4.7,57000,Region_B,0
9185,Black,Female,0.3,30,0.221,1.4,35000,Region_D,0
1662,White,Female,2.9,65,0.304,0.7,58000,Region_D,0
2883,White,Female,5.1,51,0.607,1.1,57000,Region_B,0
1735,White,Male,6.3,84,0.427,0.5,101000,Region_A,0
672,Hispanic,Male,3.4,75,0.333,20.0,62000,Region_D,1
3216,White,Male,3.7,73,0.303,7.7,59000,Region_B,1
8995,White,Female,8.5,71,0.441,0.5,96000,Region_C,0
2788,White,Female,21.8,72,0.846,2.8,143000,Region_C,1
1866,Asian,Male,35.0,100,0.761,4.6,246000,Region_A,1
9667,White,Male,5.9,67,0.255,1.5,83000,Region_B,0
3971,Asian,Male,35.0,97,0.58,10.8,250000,Region_A,1
9428,Hispanic,Male,3.7,35,0.287,0.7,43000,Region_B,0
768,Hispanic,Male,11.6,50,0.553,1.2,78000,Region_B,0
4971,White,Female,2.1,63,0.233,1.4,61000,Region_C,0
6544,White,Male,3.9,82,0.488,5.0,77000,Region_D,1
7699,White,Female,0.2,30,0.196,2.8,35000,Region_B,0
2152,White,Male,10.1,63,0.404,2.2,87000,Region_A,0
9990,Hispanic,Female,1.8,30,0.206,1.4,35000,Region_B,0
9199,Black,Male,2.2,30,0.226,1.5,39000,Region_B,0
296,White,Female,1.2,48,0.373,0.5,50000,Region_B,0
4894,White,Female,6.4,69,0.568,0.5,80000,Region_A,1
5667,Black,Male,1.2,30,0.269,2.7,40000,Region_B,0
2476,Hispanic,Male,2.5,46,0.617,6.9,55000,Region_B,0
102,Black,Female,0.3,30,0.402,1.8,36000,Region_B,0
3161,White,Male,22.4,92,0.733,5.7,182000,Region_D,1
921,Hispanic,Female,16.9,50,0.754,0.5,119000,Region_B,0
9841,Hispanic,Female,6.8,45,0.461,1.0,70000,Region_B,0
5334,White,Female,19.7,68,0.587,4.8,139000,Region_C,1
9496,White,Male,4.3,85,0.187,6.5,68000,Region_B,1
8317,Hispanic,Male,7.6,61,0.703,7.0,72000,Region_C,1
7138,Black,Female,6.1,30,0.1,3.8,51000,Region_B,0
7148,White,Male,8.4,41,0.624,1.8,60000,Region_D,0
6251,White,Male,0.3,56,0.486,3.4,47000,Region_D,0
8534,Hispanic,Male,9.5,64,0.397,2.6,103000,Region_D,0
4934,White,Male,3.9,68,0.478,1.7,59000,Region_A,0
1629,White,Male,5.9,69,0.338,3.1,71000,Region_B,0
1873,White,Male,5.1,66,0.256,4.5,81000,Region_C,0
3712,Black,Male,31.5,67,0.772,0.5,219000,Region_C,1
9278,White,Female,7.9,61,0.415,6.0,86000,Region_C,1
5685,White,Female,2.8,54,0.224,0.5,55000,Region_A,0
3977,White,Female,2.6,47,0.306,0.5,55000,Region_C,0
3884,White,Male,16.3,90,0.575,2.9,135000,Region_C,1
1270,White,Male,6.2,60,0.721,0.5,70000,Region_A,0
3713,Black,Female,3.7,30,0.503,6.5,40000,Region_B,0
9146,White,Male,31.3,96,0.641,1.7,229000,Region_A,1
6145,Hispanic,Male,2.2,49,0.337,2.0,51000,Region_A,0
500,Asian,Male,2.8,89,0.261,1.1,72000,Region_B,0
8725,Hispanic,Male,4.3,64,0.47,0.5,57000,Region_B,0
3244,Black,Female,18.8,33,0.696,1.1,90000,Region_B,0
3929,Black,Female,0.6,30,0.209,2.4,35000,Region_A,0
7746,Black,Male,1.4,55,0.1,0.5,49000,Region_B,0
1435,White,Female,2.8,56,0.452,0.5,62000,Region_D,0
9914,Black,Male,5.4,41,0.269,7.6,58000,Region_C,0
9784,Asian,Male,5.8,64,0.643,3.6,77000,Region_C,0
8643,White,Male,14.6,66,0.715,1.8,125000,Region_D,1
5694,Black,Male,4.4,34,0.303,10.6,42000,Region_B,0
734,White,Female,4.2,44,0.266,18.8,49000,Region_D,0
9288,Hispanic,Male,3.0,46,0.53,0.5,50000,Region_D,0
7913,White,Female,6.0,38,0.262,1.0,66000,Region_B,0
1096,White,Male,0.1,65,0.293,0.8,39000,Region_A,0
4163,White,Female,10.6,78,0.697,6.4,99000,Region_D,1
1920,White,Female,4.1,67,0.374,5.2,62000,Region_C,0
2604,White,Male,12.1,75,0.324,0.5,126000,Region_D,1
459,White,Male,3.9,75,0.353,1.1,73000,Region_C,0
189,White,Male,9.9,76,0.387,0.6,111000,Region_B,0
4195,Black,Male,20.5,72,0.616,0.5,153000,Region_B,1
551,White,Male,6.6,61,0.251,1.2,73000,Region_C,0
5337,White,Male,12.1,80,0.58,1.8,115000,Region_D,1
3385,White,Male,20.3,50,0.629,3.6,117000,Region_C,1
54,Hispanic,Male,3.7,43,0.549,4.8,58000,Region_C,0
4904,White,Male,1.1,54,0.455,1.5,45000,Region_C,0
2404,White,Male,2.1,49,0.596,1.0,49000,Region_A,0
9466,Asian,Male,3.4,84,0.452,2.0,83000,Region_A,1
5887,White,Female,2.5,82,0.574,5.5,69000,Region_A,1
522,White,Female,10.4,66,0.616,4.7,110000,Region_C,1
6227,White,Male,18.0,77,0.651,3.4,159000,Region_A,1
6043,White,Male,2.3,64,0.602,1.2,54000,Region_A,0
5603,White,Female,6.6,50,0.412,1.5,70000,Region_D,0
8438,White,Female,4.3,57,0.61,1.0,66000,Region_C,0
3093,White,Male,5.0,69,0.358,2.1,63000,Region_D,0
5369,Hispanic,Male,7.0,35,0.259,16.6,53000,Region_D,0
4702,White,Male,35.0,96,0.806,3.4,250000,Region_C,1
369,White,Female,0.0,49,0.136,3.0,35000,Region_C,0
3531,White,Female,0.0,50,0.304,0.5,35000,Region_C,0
5634,White,Female,3.9,66,0.542,12.4,56000,Region_C,1
4799,White,Male,8.9,79,0.383,1.5,97000,Region_A,1
3840,Black,Female,3.0,38,0.523,0.7,51000,Region_D,0
7422,Black,Male,4.9,49,0.347,3.8,51000,Region_B,0
6213,White,Male,3.1,79,0.126,1.4,77000,Region_C,0
8779,Hispanic,Female,12.1,58,0.319,0.5,90000,Region_B,0
2503,White,Male,2.3,58,0.753,2.8,59000,Region_C,0
4063,Hispanic,Male,7.1,51,0.391,0.5,68000,Region_C,0
7231,White,Female,0.4,81,0.723,0.7,46000,Region_B,1
1439,White,Female,2.6,64,0.265,2.6,49000,Region_A,0
8610,Hispanic,Male,0.2,54,0.165,0.5,44000,Region_B,0
9994,Hispanic,Male,0.9,56,0.601,7.7,50000,Region_B,0
9336,White,Female,3.1,75,0.199,3.8,57000,Region_D,0
6339,White,Male,7.3,66,0.1,1.6,91000,Region_C,0
9975,White,Female,3.1,64,0.26,2.3,58000,Region_C,0
1341,White,Male,1.7,62,0.273,0.5,53000,Region_D,0
6358,White,Female,0.2,49,0.12,3.7,45000,Region_A,0
938,Asian,Male,1.4,75,0.436,1.3,51000,Region_B,0
8280,White,Female,7.4,81,0.407,7.5,90000,Region_D,1
7031,Black,Male,12.0,35,0.18,0.5,69000,Region_C,0
9609,White,Female,7.2,53,0.309,4.2,66000,Region_A,0
4069,Black,Female,15.7,38,0.152,6.3,96000,Region_A,0
2116,White,Male,29.3,82,0.865,14.9,247000,Region_C,1
6348,Asian,Male,19.5,100,0.353,11.7,167000,Region_A,1
4561,Black,Female,4.8,30,0.401,10.0,41000,Region_A,0
6454,White,Female,0.8,68,0.113,0.5,54000,Region_B,0
3499,White,Male,13.6,67,0.492,1.4,128000,Region_B,1
876,White,Male,3.1,68,0.191,0.5,54000,Region_D,0
1989,White,Female,4.0,68,0.711,4.2,57000,Region_D,0
2717,Black,Male,1.8,32,0.1,0.5,35000,Region_B,0
1488,Black,Male,0.3,43,0.323,0.5,35000,Region_B,0
1841,White,Male,4.3,63,0.587,1.9,62000,Region_A,1
6240,Hispanic,Female,11.3,43,0.452,0.9,92000,Region_D,0
3556,Black,Male,6.7,30,0.208,4.0,47000,Region_B,0
8089,White,Male,14.7,79,0.2,13.6,132000,Region_D,1
7455,Hispanic,Male,1.2,30,0.464,1.0,35000,Region_B,0
203,White,Male,5.3,68,0.357,9.9,66000,Region_A,1
5111,Asian,Female,7.2,56,0.378,4.2,68000,Region_C,0
5303,Hispanic,Male,15.5,50,0.369,0.5,120000,Region_D,0
9967,Black,Female,1.9,30,0.266,1.0,39000,Region_C,0
6809,White,Female,0.4,56,0.578,1.2,46000,Region_D,0
8770,White,Female,0.3,48,0.218,1.8,45000,Region_C,0
2844,Asian,Male,14.0,87,0.78,4.2,127000,Region_A,1
4569,White,Female,28.8,96,0.849,13.7,250000,Region_B,1
5570,Asian,Male,10.8,94,0.569,2.9,137000,Region_B,1
2347,Black,Male,1.0,30,0.302,0.5,35000,Region_B,0
2540,Hispanic,Male,0.1,45,0.502,0.5,43000,Region_B,0
2555,White,Female,11.8,84,0.328,0.5,111000,Region_A,1
1049,Hispanic,Male,21.1,56,0.739,0.5,159000,Region_B,1
3449,Black,Female,9.4,34,0.703,0.5,71000,Region_C,0
4785,White,Male,2.5,67,0.475,4.5,60000,Region_D,0
7788,Asian,Female,5.9,64,0.362,1.2,74000,Region_A,0
4789,White,Male,3.7,87,0.279,0.5,70000,Region_D,0
8222,White,Female,0.5,48,0.475,0.5,35000,Region_C,0
6173,White,Female,1.5,49,0.1,3.4,46000,Region_D,0
3067,White,Female,5.6,73,0.411,3.0,78000,Region_B,0
72,White,Female,1.2,44,0.601,3.2,41000,Region_B,0
5635,White,Male,6.3,53,0.1,2.6,69000,Region_D,0
5016,White,Female,6.2,52,0.441,0.8,76000,Region_B,0
7312,White,Female,0.2,62,0.126,0.9,42000,Region_C,0
6291,White,Male,11.9,53,0.328,3.9,86000,Region_A,0
6680,White,Male,3.8,61,0.826,3.2,69000,Region_A,1
4661,White,Female,6.2,49,0.303,0.5,70000,Region_C,0
1258,White,Male,2.6,71,0.397,0.5,69000,Region_B,0
8134,White,Male,35.0,93,0.543,0.5,250000,Region_C,1
993,White,Female,10.1,54,0.557,1.6,94000,Region_A,0
2252,Asian,Female,0.3,74,0.188,0.5,55000,Region_A,0
2680,White,Male,12.1,80,0.758,10.6,103000,Region_A,1
8521,White,Male,8.9,62,0.222,2.4,78000,Region_A,0
9731,White,Male,35.0,100,0.592,1.9,250000,Region_A,1
1586,White,Female,0.1,42,0.261,2.4,35000,Region_A,0
3227,White,Male,4.5,81,0.536,0.5,66000,Region_D,1
3569,Hispanic,Female,6.7,50,0.275,2.5,73000,Region_D,0
3893,Black,Male,6.9,30,0.342,1.4,54000,Region_D,0
825,White,Female,6.8,56,0.621,2.2,75000,Region_D,0
555,Hispanic,Female,3.1,30,0.134,0.5,38000,Region_B,0
5307,White,Female,6.7,40,0.428,3.3,67000,Region_D,0
4706,White,Male,4.4,76,0.28,8.4,63000,Region_A,1
2256,White,Female,0.3,53,0.221,5.0,40000,Region_C,0
7510,Asian,Female,12.3,75,0.368,0.5,102000,Region_D,1
4478,White,Female,11.8,74,0.684,9.6,103000,Region_B,1
4036,Asian,Female,7.6,65,0.48,1.0,75000,Region_A,0
6531,White,Female,0.3,65,0.163,0.5,40000,Region_B,0
3331,Black,Male,3.1,30,0.21,0.5,44000,Region_B,0
8969,White,Male,3.0,62,0.614,1.7,51000,Region_D,0
306,Asian,Female,9.1,71,0.473,2.3,107000,Region_B,0
552,Hispanic,Male,4.4,56,0.1,0.5,66000,Region_B,0
4024,Hispanic,Male,6.5,72,0.349,1.8,71000,Region_D,0
9250,White,Female,7.0,53,0.544,1.2,61000,Region_C,0
8714,White,Female,3.1,69,0.714,1.2,67000,Region_B,0
9780,Black,Female,1.4,30,0.257,1.1,35000,Region_D,0
2244,Asian,Female,8.9,85,0.438,0.5,101000,Region_D,0
8469,White,Male,14.0,83,0.412,4.6,127000,Region_B,1
