applicant_id,race,gender,years_experience,interview_score,skills_match,previous_tenure,salary_requested,location_region,hired
8263,Hispanic,Male,14.8,67,0.604,11.2,119000,Region_B,1
8264,White,Female,1.6,60,0.1,0.5,57000,Region_A,0
8265,Hispanic,Male,9.5,65,0.236,4.8,79000,Region_D,0
8266,White,Female,3.0,32,0.388,0.8,47000,Region_B,0
8267,Black,Female,3.5,30,0.136,0.5,48000,Region_B,0
8268,White,Male,2.8,79,0.387,5.8,56000,Region_A,1
8269,Black,Male,7.4,33,0.466,0.5,67000,Region_D,0
8270,Black,Female,10.2,30,0.886,1.2,72000,Region_D,0
8271,White,Male,2.7,49,0.569,1.6,57000,Region_C,0
8272,White,Male,2.2,59,0.326,5.2,60000,Region_C,0
8273,White,Female,8.1,55,0.172,2.5,72000,Region_D,0
8274,Black,Female,1.2,30,0.1,4.8,36000,Region_B,0
8275,White,Female,7.2,45,0.269,1.1,67000,Region_D,0
8276,Hispanic,Female,0.6,36,0.427,0.8,38000,Region_B,0
8277,White,Male,7.7,61,0.433,0.5,83000,Region_D,0
8278,White,Male,5.8,61,0.321,12.0,81000,Region_B,1
8279,White,Male,1.0,36,0.259,0.6,38000,Region_D,0
8280,White,Female,7.4,81,0.407,7.5,90000,Region_D,1
8281,White,Female,4.2,66,0.374,1.3,76000,Region_A,0
8282,Asian,Male,2.0,66,0.296,0.5,57000,Region_C,0
8283,Hispanic,Male,2.9,36,0.262,0.6,43000,Region_A,0
8284,White,Male,5.4,68,0.46,1.0,71000,Region_B,0
8285,Black,Female,0.5,30,0.602,6.0,35000,Region_D,0
8286,Hispanic,Female,18.7,38,0.285,5.5,119000,Region_C,0
8287,White,Male,8.8,41,0.335,0.7,64000,Region_A,0
8288,White,Female,0.8,44,0.256,1.6,39000,Region_D,0
8289,White,Female,12.2,45,0.457,3.8,76000,Region_A,0
8290,White,Male,3.1,67,0.225,2.0,57000,Region_B,0
8291,Asian,Female,6.5,67,0.184,6.8,89000,Region_B,0
8292,Black,Male,2.0,30,0.304,0.5,40000,Region_A,0
8293,White,Male,10.6,67,0.438,0.5,112000,Region_C,0
8294,White,Male,10.3,94,0.386,3.0,123000,Region_A,1
8295,Hispanic,Female,4.7,46,0.377,2.8,66000,Region_B,0
8296,Hispanic,Female,1.6,30,0.763,2.9,39000,Region_C,0
8297,Black,Male,1.8,63,0.469,0.5,57000,Region_B,0
8298,Black,Female,2.7,30,0.275,0.5,45000,Region_B,0
8299,White,Male,1.3,53,0.5,3.9,44000,Region_A,0
8300,Hispanic,Female,2.4,33,0.1,0.9,39000,Region_B,0
8301,Hispanic,Female,6.8,30,0.1,2.2,50000,Region_B,0
8302,White,Male,14.2,99,0.451,0.6,159000,Region_C,1
8303,Black,Male,2.5,38,0.518,2.8,48000,Region_B,0
8304,White,Female,1.9,42,0.317,7.2,42000,Region_C,0
8305,White,Male,14.3,83,0.586,12.9,114000,Region_A,1
8306,White,Female,15.6,69,0.418,2.8,143000,Region_A,1
8307,White,Male,4.2,63,0.296,0.7,69000,Region_B,0
8308,White,Female,0.2,35,0.359,0.5,38000,Region_A,0
8309,White,Male,9.5,55,0.475,0.9,94000,Region_B,0
8310,White,Male,12.3,100,0.348,3.3,138000,Region_D,1
8311,White,Male,0.1,45,0.1,1.2,41000,Region_A,0
8312,White,Female,6.4,77,0.737,1.8,94000,Region_A,1
8313,White,Male,7.1,59,0.469,1.8,66000,Region_D,0
8314,Black,Male,3.0,46,0.754,3.1,55000,Region_A,0
8315,White,Female,9.8,66,0.7,5.6,95000,Region_C,1
8316,White,Female,3.9,62,0.396,0.5,60000,Region_D,0
8317,Hispanic,Male,7.6,61,0.703,7.0,72000,Region_C,1
8318,Hispanic,Female,4.3,30,0.245,0.5,43000,Region_D,0
8319,Hispanic,Female,1.7,30,0.684,0.5,41000,Region_B,0
8320,White,Male,7.5,54,0.78,15.8,83000,Region_A,1
8321,White,Male,10.7,76,0.468,0.5,123000,Region_D,1
8322,Black,Female,20.0,30,0.819,0.5,91000,Region_A,1
8323,White,Female,3.4,30,0.301,5.7,44000,Region_A,0
8324,White,Male,0.5,59,0.151,1.3,51000,Region_D,0
8325,White,Male,35.0,75,0.47,15.6,219000,Region_A,1
8326,Hispanic,Male,6.6,54,0.258,0.5,65000,Region_C,0
8327,White,Female,20.6,58,0.432,2.3,141000,Region_C,0
8328,Asian,Male,0.9,60,0.463,0.5,48000,Region_A,0
8329,Hispanic,Male,2.8,30,0.336,0.5,37000,Region_B,0
8330,White,Female,1.0,70,0.132,0.5,52000,Region_A,0
8331,Hispanic,Female,10.7,30,0.181,1.0,77000,Region_D,0
8332,Black,Male,13.2,44,0.451,4.0,93000,Region_A,0
8333,Hispanic,Male,4.7,30,0.422,2.1,52000,Region_B,0
8334,White,Male,1.7,53,0.554,1.2,52000,Region_C,0
8335,Hispanic,Male,0.9,65,0.423,0.5,48000,Region_B,0
8336,White,Female,6.2,60,0.389,0.5,79000,Region_D,0
8337,Asian,Female,5.1,55,0.25,0.7,71000,Region_D,0
8338,White,Male,9.5,72,0.7,0.5,96000,Region_B,1
8339,White,Male,2.9,58,0.398,0.6,61000,Region_B,0
8340,Hispanic,Male,3.5,46,0.105,1.6,60000,Region_B,0
8341,Hispanic,Female,0.1,40,0.153,0.5,37000,Region_A,0
8342,White,Male,7.5,66,0.722,5.7,77000,Region_A,1
8343,White,Female,3.9,56,0.18,0.5,66000,Region_A,0
8344,White,Female,17.8,73,0.529,6.0,127000,Region_C,1
8345,Asian,Male,8.4,75,0.124,1.7,94000,Region_A,0
8346,Hispanic,Female,3.0,30,0.415,1.7,47000,Region_B,0
8347,Hispanic,Female,1.8,30,0.1,1.1,39000,Region_D,0
8348,White,Female,16.6,77,0.421,2.2,161000,Region_D,1
8349,White,Female,0.1,59,0.195,2.3,42000,Region_C,0
8350,Black,Male,2.5,30,0.32,0.5,41000,Region_D,0
8351,Hispanic,Male,19.3,63,0.687,2.3,133000,Region_B,1
8352,White,Female,7.5,49,0.473,4.7,74000,Region_B,0
8353,Hispanic,Female,4.5,46,0.465,0.5,53000,Region_B,0
8354,White,Female,1.6,46,0.444,0.5,41000,Region_C,0
8355,White,Male,14.3,100,0.435,3.4,162000,Region_A,1
8356,White,Female,1.6,54,0.524,7.2,55000,Region_D,0
8357,White,Male,2.3,78,0.404,1.3,57000,Region_B,0
8358,White,Male,1.7,51,0.1,3.7,52000,Region_D,0
8359,White,Male,1.4,63,0.657,1.4,58000,Region_A,0
8360,White,Male,24.5,97,0.635,1.3,231000,Region_B,1
8361,Hispanic,Male,6.2,38,0.596,1.2,57000,Region_D,0
8362,White,Female,7.2,58,0.404,1.6,66000,Region_B,0
8363,White,Male,24.7,100,0.946,1.4,188000,Region_C,1
8364,White,Male,2.1,60,0.532,1.0,55000,Region_A,0
8365,White,Male,0.0,51,0.338,1.0,43000,Region_A,0
8366,Hispanic,Male,6.1,72,0.311,4.9,75000,Region_C,0
8367,White,Female,5.0,41,0.259,0.9,55000,Region_A,0
8368,Hispanic,Male,4.4,50,0.219,6.5,54000,Region_D,0
8369,Black,Male,0.4,30,0.1,0.5,36000,Region_B,0
8370,White,Female,4.3,43,0.551,0.5,59000,Region_D,0
8371,White,Female,2.4,61,0.263,0.5,59000,Region_B,0
8372,White,Female,2.3,50,0.507,3.3,54000,Region_C,0
8373,White,Female,1.8,56,0.248,0.5,45000,Region_C,0
8374,Hispanic,Female,2.4,30,0.593,1.9,39000,Region_B,0
8375,Black,Male,2.7,43,0.463,2.5,52000,Region_B,0
8376,White,Female,2.6,44,0.1,1.5,54000,Region_B,0
8377,White,Female,27.1,58,0.764,0.5,185000,Region_B,1
8378,White,Female,19.0,94,0.543,7.6,195000,Region_D,1
8379,White,Female,6.0,63,0.286,0.6,63000,Region_C,0
8380,White,Female,27.9,84,0.636,0.5,231000,Region_A,1
8381,White,Male,35.0,100,0.882,8.8,250000,Region_C,1
8382,White,Male,3.5,68,0.438,0.5,69000,Region_B,0
8383,Black,Female,3.2,30,0.72,1.6,37000,Region_B,0
8384,Hispanic,Male,21.5,66,0.407,1.8,144000,Region_A,1
8385,White,Male,7.5,62,0.421,1.6,85000,Region_A,1
8386,White,Female,1.7,45,0.66,3.6,40000,Region_C,0
8387,Asian,Male,9.5,65,0.308,0.5,100000,Region_B,0
8388,White,Male,1.8,52,0.554,3.0,42000,Region_B,0
8389,Black,Female,2.3,35,0.469,2.0,46000,Region_D,0
8390,White,Female,1.8,55,0.547,4.9,50000,Region_C,0
8391,Black,Male,1.8,30,0.1,0.5,35000,Region_D,0
8392,White,Female,0.0,37,0.654,0.5,35000,Region_B,0
8393,Asian,Male,17.3,84,0.652,0.5,152000,Region_A,1
8394,Black,Male,2.2,30,0.334,0.8,41000,Region_B,0
8395,Hispanic,Male,0.6,46,0.735,2.3,42000,Region_C,0
8396,Black,Female,0.5,33,0.1,0.5,39000,Region_D,0
8397,Black,Male,5.1,68,0.561,0.6,71000,Region_D,0
8398,White,Male,35.0,89,0.753,8.8,226000,Region_D,1
8399,Hispanic,Female,0.9,43,0.316,0.5,37000,Region_B,0
8400,Asian,Male,0.9,62,0.1,1.0,42000,Region_B,0
8401,White,Female,4.1,41,0.791,3.4,57000,Region_A,0
8402,Asian,Female,5.9,51,0.21,1.5,59000,Region_B,0
8403,Black,Female,1.9,30,0.156,3.1,37000,Region_D,0
8404,White,Female,2.5,41,0.1,0.7,41000,Region_A,0
8405,White,Male,4.4,59,0.175,7.9,64000,Region_C,0
8406,White,Male,3.0,60,0.306,0.5,52000,Region_C,0
8407,White,Female,17.4,61,0.628,5.6,138000,Region_C,1
8408,White,Female,0.3,40,0.582,0.5,36000,Region_C,0
8409,White,Male,2.1,35,0.368,4.2,41000,Region_C,0
8410,White,Female,11.6,64,0.539,0.5,116000,Region_B,0
8411,White,Male,14.4,79,0.328,3.2,124000,Region_D,1
8412,Asian,Female,0.8,49,0.429,0.8,41000,Region_A,0
8413,White,Female,25.6,83,0.537,4.6,205000,Region_D,1
8414,White,Female,8.3,76,0.288,0.5,90000,Region_B,0
8415,White,Female,2.2,52,0.369,4.8,55000,Region_B,0
8416,White,Female,4.3,70,0.639,3.1,70000,Region_C,1
8417,Hispanic,Male,2.4,73,0.271,0.9,52000,Region_C,0
8418,White,Female,1.1,81,0.365,1.4,54000,Region_A,0
8419,Hispanic,Female,2.0,30,0.188,1.7,38000,Region_B,0
8420,White,Female,6.1,42,0.329,2.6,66000,Region_C,0
8421,White,Female,12.3,58,0.475,3.5,107000,Region_A,0
8422,White,Male,3.6,67,0.264,0.5,67000,Region_D,0
8423,White,Female,3.0,72,0.211,3.7,70000,Region_C,0
8424,White,Female,4.4,62,0.544,1.5,60000,Region_A,0
8425,White,Male,8.3,57,0.474,4.7,80000,Region_C,0
8426,White,Male,11.1,67,0.429,8.6,103000,Region_A,1
8427,White,Female,2.8,52,0.589,0.5,60000,Region_B,0
8428,Asian,Male,7.2,60,0.334,1.2,89000,Region_B,0
8429,White,Male,3.9,66,0.441,1.9,65000,Region_B,0
8430,White,Male,10.1,59,0.269,0.5,81000,Region_D,0
8431,White,Female,1.3,31,0.545,0.6,41000,Region_A,0
8432,Black,Female,1.6,30,0.426,0.5,35000,Region_B,0
8433,White,Male,4.4,71,0.661,2.9,69000,Region_D,1
8434,Hispanic,Female,13.0,51,0.59,1.3,97000,Region_B,0
8435,Asian,Female,6.1,66,0.144,0.5,68000,Region_A,0
8436,White,Male,26.9,100,0.751,1.8,224000,Region_C,1
8437,White,Male,0.9,73,0.259,1.1,56000,Region_B,0
8438,White,Female,4.3,57,0.61,1.0,66000,Region_C,0
8439,Black,Male,3.4,38,0.65,0.5,52000,Region_B,0
8440,White,Female,6.5,58,0.236,0.9,74000,Region_D,0
8441,White,Male,13.4,75,0.679,0.5,114000,Region_C,0
8442,White,Male,14.7,52,0.588,0.5,90000,Region_A,0
8443,Black,Female,6.1,42,0.213,0.7,63000,Region_D,0
8444,White,Male,8.2,76,0.183,1.4,96000,Region_C,0
8445,White,Female,21.0,59,0.894,10.8,148000,Region_B,1
8446,Black,Male,3.0,54,0.509,0.5,61000,Region_B,0
8447,White,Male,14.3,71,0.211,4.4,113000,Region_A,1
8448,Hispanic,Male,17.1,62,0.125,0.9,135000,Region_D,0
8449,White,Male,5.4,80,0.187,1.8,74000,Region_C,0
8450,Hispanic,Male,8.8,56,0.457,0.7,89000,Region_B,0
8451,Black,Male,3.0,53,0.24,1.4,46000,Region_D,0
8452,White,Female,1.2,47,0.597,3.1,40000,Region_A,0
8453,Black,Female,4.8,47,0.737,0.5,54000,Region_C,0
8454,White,Male,1.7,54,0.379,0.9,54000,Region_D,0
8455,Asian,Female,4.4,78,0.532,1.0,76000,Region_A,0
8456,White,Male,16.5,53,0.746,0.5,111000,Region_D,1
8457,Black,Male,0.6,30,0.179,0.5,35000,Region_B,0
8458,White,Female,0.2,53,0.154,2.6,39000,Region_B,0
8459,Asian,Male,7.6,73,0.141,6.1,95000,Region_D,0
8460,White,Male,3.2,64,0.402,0.9,67000,Region_B,0
8461,Asian,Male,4.4,75,0.466,2.6,64000,Region_A,0
8462,Asian,Female,3.7,47,0.253,12.9,46000,Region_B,0
8463,White,Female,0.6,37,0.406,0.5,37000,Region_A,0
8464,Hispanic,Male,0.0,46,0.434,0.5,41000,Region_B,0
8465,Asian,Male,18.7,83,0.445,7.0,137000,Region_A,1
8466,White,Female,1.7,67,0.511,0.5,56000,Region_B,0
8467,White,Female,3.9,52,0.148,2.2,63000,Region_B,0
8468,White,Male,28.6,100,0.81,3.4,216000,Region_A,1
8469,White,Male,14.0,83,0.412,4.6,127000,Region_B,1
8470,White,Male,0.9,55,0.374,1.6,40000,Region_B,0
8471,White,Male,5.7,44,0.529,1.9,52000,Region_C,0
8472,White,Female,9.2,74,0.834,3.8,98000,Region_A,1
8473,White,Male,9.6,61,0.458,2.5,94000,Region_B,0
8474,White,Male,11.4,70,0.176,14.1,120000,Region_B,1
8475,Hispanic,Female,3.6,34,0.32,1.9,44000,Region_B,0
8476,Black,Female,1.1,30,0.218,3.3,35000,Region_C,0
8477,White,Female,4.4,66,0.443,1.4,70000,Region_C,0
8478,Black,Male,6.5,41,0.225,7.5,70000,Region_B,0
8479,Black,Female,5.2,30,0.348,1.4,45000,Region_D,0
8480,Asian,Female,0.5,70,0.514,0.9,44000,Region_A,0
8481,White,Male,0.5,69,0.272,5.8,54000,Region_A,0
8482,White,Female,23.7,68,0.299,2.2,149000,Region_D,1
8483,Asian,Female,1.2,45,0.3,1.0,41000,Region_B,0
8484,Asian,Female,2.5,50,0.359,1.9,54000,Region_C,0
8485,Black,Male,9.1,43,0.696,4.8,71000,Region_B,1
8486,Hispanic,Male,3.5,32,0.2,0.5,47000,Region_D,0
8487,White,Male,1.6,64,0.312,3.9,57000,Region_B,0
8488,White,Male,5.0,66,0.696,0.5,71000,Region_B,0
8489,White,Female,5.9,30,0.235,0.5,47000,Region_D,0
8490,White,Male,4.8,50,0.253,1.5,55000,Region_B,0
8491,Hispanic,Female,14.9,30,0.516,0.5,96000,Region_B,0
8492,White,Male,2.7,60,0.135,1.5,61000,Region_C,0
8493,White,Male,8.7,84,0.855,0.5,97000,Region_B,1
8494,Asian,Female,0.9,36,0.218,0.7,35000,Region_C,0
8495,White,Male,4.0,50,0.434,7.2,53000,Region_C,0
8496,Asian,Female,9.7,67,0.441,6.6,104000,Region_A,1
8497,Asian,Female,1.8,47,0.469,0.5,47000,Region_C,0
8498,White,Male,7.1,57,0.255,4.6,79000,Region_A,0
8499,White,Male,1.3,69,0.326,1.3,56000,Region_D,0
8500,White,Male,0.9,56,0.619,3.6,51000,Region_B,0
8501,White,Female,5.2,38,0.548,0.9,63000,Region_D,0
8502,White,Male,9.0,47,0.293,2.4,79000,Region_A,0
8503,White,Female,0.8,77,0.488,8.9,56000,Region_D,1
8504,Asian,Male,20.4,100,0.476,1.7,169000,Region_A,1
8505,White,Female,1.8,46,0.268,4.8,51000,Region_C,0
8506,Black,Female,0.7,30,0.464,3.3,35000,Region_D,0
8507,White,Male,1.8,58,0.162,0.5,53000,Region_C,0
8508,Black,Male,1.2,41,0.262,0.5,43000,Region_A,0
8509,Asian,Male,0.8,60,0.329,0.5,45000,Region_A,0
8510,White,Male,12.8,70,0.38,1.2,100000,Region_C,1
8511,White,Male,5.5,73,0.411,2.0,76000,Region_C,0
8512,Black,Male,3.1,54,0.337,4.9,51000,Region_B,0
8513,Black,Female,16.5,49,0.432,1.2,113000,Region_D,0
8514,Black,Female,2.5,39,0.397,10.0,38000,Region_B,0
8515,White,Female,1.3,47,0.767,1.1,38000,Region_B,0
8516,White,Male,2.6,57,0.475,2.0,55000,Region_B,0
8517,Asian,Female,2.0,36,0.484,7.5,37000,Region_A,0
8518,Asian,Male,5.6,77,0.75,2.4,77000,Region_A,1
8519,White,Male,2.8,69,0.396,1.1,68000,Region_D,0
8520,Hispanic,Male,4.9,45,0.389,1.9,49000,Region_B,0
8521,White,Male,8.9,62,0.222,2.4,78000,Region_A,0
8522,White,Male,12.0,90,0.703,0.5,143000,Region_D,1
8523,White,Male,9.9,80,0.323,1.6,103000,Region_A,1
8524,White,Female,1.6,67,0.154,1.6,52000,Region_A,0
8525,White,Male,1.0,51,0.582,3.2,45000,Region_D,0
8526,White,Female,5.5,47,0.435,0.5,60000,Region_C,0
8527,White,Male,1.8,78,0.782,3.7,65000,Region_B,1
8528,Hispanic,Male,0.6,43,0.268,0.5,36000,Region_B,0
8529,Black,Male,4.7,32,0.1,2.1,44000,Region_B,0
8530,Black,Female,2.2,30,0.282,2.0,40000,Region_D,0
8531,Asian,Male,11.5,83,0.201,6.5,117000,Region_C,1
8532,White,Male,3.0,77,0.196,7.1,63000,Region_A,0
8533,White,Male,30.8,95,0.812,12.7,241000,Region_D,1
8534,Hispanic,Male,9.5,64,0.397,2.6,103000,Region_D,0
8535,White,Female,0.4,55,0.1,2.6,47000,Region_A,0
8536,White,Male,5.7,57,0.486,3.2,62000,Region_A,0
8537,White,Male,6.6,58,0.424,2.0,72000,Region_A,0
8538,Hispanic,Female,7.0,34,0.539,2.9,63000,Region_B,0
8539,White,Male,5.5,52,0.461,1.6,65000,Region_C,0
8540,Hispanic,Female,3.9,30,0.565,2.9,51000,Region_D,0
8541,Black,Female,2.5,42,0.1,3.0,49000,Region_B,0
8542,Black,Female,1.7,30,0.504,1.4,35000,Region_B,0
8543,Hispanic,Male,19.6,57,0.345,2.7,129000,Region_B,1
8544,Black,Female,2.1,47,0.396,1.1,52000,Region_B,0
8545,White,Male,0.5,51,0.587,0.8,41000,Region_B,0
8546,White,Female,1.3,39,0.611,1.7,40000,Region_C,0
8547,Hispanic,Male,13.1,73,0.735,6.7,129000,Region_B,1
8548,White,Male,7.1,77,0.599,1.0,76000,Region_B,1
8549,White,Female,10.6,60,0.276,3.8,82000,Region_A,0
8550,White,Male,13.2,87,0.551,0.5,123000,Region_A,1
8551,Asian,Female,12.4,75,0.689,0.5,125000,Region_B,1
8552,White,Female,5.6,42,0.591,5.7,55000,Region_A,0
8553,Black,Male,1.2,30,0.1,4.6,35000,Region_B,0
8554,White,Male,1.3,56,0.1,1.8,45000,Region_A,0
8555,White,Male,6.8,82,0.332,2.5,99000,Region_B,0
8556,Black,Female,2.5,30,0.324,0.5,42000,Region_D,0
8557,White,Male,6.5,74,0.608,2.5,76000,Region_D,1
8558,Black,Female,3.8,30,0.594,3.9,50000,Region_B,0
8559,Hispanic,Female,5.5,30,0.374,0.5,43000,Region_D,0
8560,Hispanic,Female,0.2,30,0.152,0.5,35000,Region_D,0
8561,White,Female,0.2,54,0.368,4.2,45000,Region_C,0
8562,Hispanic,Female,7.6,31,0.654,0.5,58000,Region_D,0
8563,Black,Male,1.3,30,0.623,0.5,35000,Region_D,0
8564,Hispanic,Male,7.1,56,0.466,2.0,84000,Region_B,0
8565,White,Male,6.3,70,0.587,2.6,84000,Region_D,1
8566,White,Female,28.2,95,0.842,6.4,237000,Region_C,1
8567,Asian,Female,13.0,77,0.784,0.7,137000,Region_A,1
8568,Hispanic,Female,3.2,30,0.2,1.5,48000,Region_D,0
8569,White,Female,6.7,51,0.344,1.2,66000,Region_C,0
8570,White,Male,1.0,63,0.27,0.8,47000,Region_A,0
8571,White,Male,3.9,82,0.434,0.5,69000,Region_A,1
8572,White,Male,10.6,68,0.423,0.5,94000,Region_A,1
8573,White,Male,7.8,50,0.411,4.6,65000,Region_D,0
8574,White,Female,4.7,60,0.643,1.5,68000,Region_D,0
8575,Hispanic,Male,1.3,36,0.379,2.4,36000,Region_D,0
8576,White,Female,11.4,47,0.246,5.6,85000,Region_A,0
8577,Black,Female,1.8,30,0.576,2.9,38000,Region_B,0
8578,White,Male,13.7,89,0.448,14.2,144000,Region_A,1
8579,White,Male,7.6,63,0.596,0.9,90000,Region_A,1
8580,White,Male,3.7,72,0.537,0.5,77000,Region_A,0
8581,White,Male,0.3,70,0.274,1.5,48000,Region_A,0
8582,Hispanic,Female,1.6,43,0.394,6.2,48000,Region_B,0
8583,Hispanic,Male,14.8,52,0.668,0.5,107000,Region_B,0
8584,White,Female,12.0,50,0.817,2.6,103000,Region_D,0
8585,White,Female,6.0,44,0.488,1.4,66000,Region_C,0
8586,White,Male,5.0,77,0.447,2.5,82000,Region_B,0
8587,Hispanic,Female,6.2,47,0.76,0.7,63000,Region_D,0
8588,Hispanic,Female,3.7,30,0.292,10.4,42000,Region_C,0
8589,White,Female,7.3,83,0.369,4.3,103000,Region_C,1
8590,Black,Male,2.3,30,0.349,2.7,41000,Region_B,0
8591,Hispanic,Male,12.3,70,0.622,0.6,97000,Region_D,1
8592,White,Male,9.7,91,0.652,4.5,112000,Region_D,1
8593,White,Male,3.2,66,0.333,1.7,55000,Region_A,0
8594,Asian,Female,12.8,63,0.748,6.7,92000,Region_C,1
8595,Hispanic,Female,4.0,30,0.53,3.2,52000,Region_B,0
8596,White,Female,1.4,48,0.311,2.4,45000,Region_A,0
8597,White,Male,0.6,75,0.653,0.6,57000,Region_D,0
8598,White,Male,9.6,58,0.687,2.6,86000,Region_D,1
8599,White,Female,14.1,44,0.718,8.1,99000,Region_D,1
8600,Black,Male,10.3,50,0.431,1.9,96000,Region_B,0
8601,White,Male,8.5,78,0.587,5.3,102000,Region_C,1
8602,Black,Male,1.0,58,0.121,0.5,42000,Region_B,0
8603,Hispanic,Male,0.7,30,0.169,3.4,37000,Region_D,0
8604,White,Female,3.0,51,0.106,2.1,60000,Region_D,0
8605,White,Male,15.4,93,0.48,7.2,143000,Region_A,1
8606,White,Female,23.0,77,0.489,3.0,162000,Region_C,1
8607,Black,Female,1.5,30,0.1,1.2,35000,Region_B,0
8608,White,Male,11.5,84,0.457,0.5,107000,Region_D,1
8609,Black,Female,4.7,30,0.659,0.9,44000,Region_B,0
8610,Hispanic,Male,0.2,54,0.165,0.5,44000,Region_B,0
8611,White,Female,5.5,41,0.468,0.7,55000,Region_D,0
8612,Asian,Male,13.4,67,0.447,2.8,127000,Region_B,0
8613,Asian,Female,2.3,57,0.1,1.8,50000,Region_B,0
8614,White,Male,18.2,52,0.76,6.6,136000,Region_D,1
8615,White,Female,1.9,53,0.214,1.4,44000,Region_A,0
8616,Asian,Female,0.6,37,0.568,6.0,35000,Region_A,0
8617,Asian,Male,1.4,74,0.173,0.9,61000,Region_A,0
8618,White,Female,12.8,66,0.486,2.1,119000,Region_D,0
8619,White,Male,4.3,66,0.518,3.7,71000,Region_A,0
8620,White,Male,12.8,81,0.391,3.7,121000,Region_C,1
8621,Asian,Female,5.4,66,0.378,0.5,66000,Region_B,0
8622,White,Female,4.6,51,0.441,1.8,55000,Region_A,0
8623,White,Male,13.2,99,0.765,0.5,156000,Region_B,1
8624,Hispanic,Male,3.7,52,0.463,0.5,64000,Region_C,0
8625,White,Female,11.4,72,0.706,0.5,123000,Region_B,1
8626,Black,Female,0.6,35,0.341,0.5,35000,Region_B,0
8627,White,Male,8.1,79,0.402,0.5,100000,Region_A,0
8628,Hispanic,Male,8.1,77,0.58,6.3,89000,Region_D,1
8629,White,Female,16.1,70,0.682,4.5,145000,Region_B,1
8630,Black,Female,1.4,30,0.502,1.7,37000,Region_B,0
8631,Black,Female,5.1,30,0.1,4.8,55000,Region_B,0
8632,White,Male,4.5,63,0.1,3.0,71000,Region_D,0
8633,White,Female,3.4,45,0.541,2.2,47000,Region_D,0
8634,White,Female,0.8,58,0.765,2.9,40000,Region_C,0
8635,White,Male,1.2,52,0.758,2.6,52000,Region_A,0
8636,Hispanic,Female,10.7,45,0.268,1.6,81000,Region_D,0
8637,Hispanic,Female,8.2,48,0.41,0.5,69000,Region_B,0
8638,White,Male,3.9,68,0.226,0.5,72000,Region_A,0
8639,Black,Female,9.7,30,0.578,0.5,59000,Region_B,0
8640,Black,Female,0.5,30,0.191,0.5,35000,Region_C,0
8641,Hispanic,Female,5.8,37,0.605,1.6,55000,Region_D,0
8642,White,Female,14.3,31,0.432,2.9,73000,Region_D,0
8643,White,Male,14.6,66,0.715,1.8,125000,Region_D,1
8644,White,Male,3.7,82,0.296,4.2,81000,Region_A,0
8645,White,Female,9.6,78,0.474,4.2,117000,Region_C,1
8646,White,Male,4.5,73,0.515,0.5,73000,Region_B,0
8647,White,Male,14.7,88,0.76,0.8,121000,Region_D,1
8648,White,Male,6.1,59,0.32,2.1,69000,Region_B,0
8649,Black,Male,9.0,41,0.37,0.5,73000,Region_C,0
8650,White,Female,0.6,65,0.292,0.5,55000,Region_C,0
8651,White,Male,7.1,75,0.686,0.5,86000,Region_D,1
8652,White,Male,6.4,70,0.326,11.1,77000,Region_C,1
8653,White,Female,6.6,55,0.366,0.7,80000,Region_B,0
8654,Black,Female,6.5,43,0.375,1.3,62000,Region_B,0
8655,White,Female,17.6,83,0.55,4.0,175000,Region_D,1
8656,White,Female,10.8,70,0.502,0.9,98000,Region_D,0
8657,White,Female,1.7,52,0.486,3.7,51000,Region_C,0
8658,White,Female,12.3,59,0.518,3.1,111000,Region_A,0
8659,White,Female,0.9,59,0.37,2.4,52000,Region_D,0
8660,Hispanic,Female,5.8,30,0.456,0.5,49000,Region_B,0
8661,White,Male,17.1,70,0.603,5.1,156000,Region_D,1
8662,White,Female,0.8,33,0.738,0.5,38000,Region_B,0
8663,White,Male,15.2,94,0.652,1.4,135000,Region_D,1
8664,White,Male,12.8,68,0.507,1.9,121000,Region_A,1
8665,White,Male,5.6,73,0.647,0.5,86000,Region_C,1
8666,White,Male,3.0,63,0.152,1.9,53000,Region_A,0
8667,Black,Female,2.9,59,0.321,0.5,51000,Region_B,0
8668,White,Female,24.4,83,0.486,0.7,171000,Region_B,1
8669,White,Female,1.6,30,0.203,0.7,37000,Region_A,0
8670,Hispanic,Female,5.1,51,0.557,1.9,66000,Region_B,0
8671,Asian,Male,0.7,66,0.392,0.5,47000,Region_C,0
8672,White,Female,1.7,49,0.824,1.4,40000,Region_B,1
8673,White,Male,11.5,67,0.443,3.9,100000,Region_D,1
8674,White,Female,2.5,55,0.405,2.2,56000,Region_D,0
8675,White,Male,34.0,100,0.673,8.5,246000,Region_C,1
8676,White,Male,5.6,60,0.177,3.1,71000,Region_C,0
8677,White,Female,5.1,49,0.249,1.7,63000,Region_C,0
8678,Black,Female,0.2,30,0.302,1.0,35000,Region_D,0
8679,White,Female,22.1,47,0.571,1.4,125000,Region_C,1
8680,White,Female,1.3,34,0.152,5.8,43000,Region_D,0
8681,White,Male,6.2,89,0.441,6.3,105000,Region_C,1
8682,Hispanic,Female,3.0,39,0.296,3.4,51000,Region_D,0
8683,White,Female,3.8,47,0.507,0.5,48000,Region_C,0
8684,Black,Male,6.4,30,0.31,3.1,50000,Region_B,0
8685,White,Male,8.7,71,0.416,7.9,85000,Region_A,1
